standard_job,standard_category,month,month_index,skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
算法研究员,AI算法,2025-05,6,多方安全计算,traditional,先上升后下降,0,0.0000,0
算法研究员,AI算法,2025-06,7,多方安全计算,traditional,先上升后下降,1,0.1612,0
算法研究员,AI算法,2025-07,8,多方安全计算,traditional,先上升后下降,1,0.1785,0
算法研究员,AI算法,2025-08,9,多方安全计算,traditional,先上升后下降,1,0.1867,0
算法研究员,AI算法,2025-09,10,多方安全计算,traditional,先上升后下降,1,0.1952,0
算法研究员,AI算法,2025-10,11,多方安全计算,traditional,先上升后下降,1,0.1733,0
算法研究员,AI算法,2025-11,12,多方安全计算,traditional,先上升后下降,1,0.1800,0
算法研究员,AI算法,2025-12,13,多方安全计算,traditional,先上升后下降,2,0.1785,0
算法研究员,AI算法,2026-01,14,多方安全计算,traditional,先上升后下降,1,0.1736,0
算法研究员,AI算法,2026-02,15,多方安全计算,traditional,先上升后下降,2,0.1618,0
算法研究员,AI算法,2026-03,16,多方安全计算,traditional,先上升后下降,2,0.1422,0
算法研究员,AI算法,2026-04,17,多方安全计算,traditional,先上升后下降,2,0.1381,0
算法研究员,AI算法,2026-05,18,多方安全计算,traditional,先上升后下降,2,0.1346,0
算法研究员,AI算法,2026-06,19,多方安全计算,traditional,先上升后下降,2,0.1335,0
算法研究员,AI算法,2026-07,20,多方安全计算,traditional,先上升后下降,2,0.1322,0
算法研究员,AI算法,2024-12,1,差分隐私,traditional,持续上升,1,0.0994,0
算法研究员,AI算法,2025-01,2,差分隐私,traditional,持续上升,2,0.0991,0
算法研究员,AI算法,2025-02,3,差分隐私,traditional,持续上升,1,0.1132,0
算法研究员,AI算法,2025-03,4,差分隐私,traditional,持续上升,2,0.1049,0
算法研究员,AI算法,2025-04,5,差分隐私,traditional,持续上升,2,0.1156,0
算法研究员,AI算法,2025-05,6,差分隐私,traditional,持续上升,0,0.0000,0
算法研究员,AI算法,2025-06,7,差分隐私,traditional,持续上升,1,0.1291,0
算法研究员,AI算法,2025-07,8,差分隐私,traditional,持续上升,1,0.1228,0
算法研究员,AI算法,2025-08,9,差分隐私,traditional,持续上升,1,0.1217,0
算法研究员,AI算法,2025-09,10,差分隐私,traditional,持续上升,1,0.1265,0
算法研究员,AI算法,2025-10,11,差分隐私,traditional,持续上升,1,0.1449,0
算法研究员,AI算法,2025-11,12,差分隐私,traditional,持续上升,1,0.1564,0
算法研究员,AI算法,2025-12,13,差分隐私,traditional,持续上升,2,0.1501,0
算法研究员,AI算法,2026-01,14,差分隐私,traditional,持续上升,1,0.1518,0
算法研究员,AI算法,2026-02,15,差分隐私,traditional,持续上升,2,0.1560,0
算法研究员,AI算法,2026-03,16,差分隐私,traditional,持续上升,2,0.1540,0
算法研究员,AI算法,2026-04,17,差分隐私,traditional,持续上升,2,0.1776,0
算法研究员,AI算法,2026-05,18,差分隐私,traditional,持续上升,2,0.1655,0
算法研究员,AI算法,2026-06,19,差分隐私,traditional,持续上升,2,0.1693,0
算法研究员,AI算法,2026-07,20,差分隐私,traditional,持续上升,2,0.1856,0
算法研究员,AI算法,2024-12,1,弱关联数据挖掘,traditional,持续上升,1,0.0807,0
算法研究员,AI算法,2025-01,2,弱关联数据挖掘,traditional,持续上升,2,0.0868,0
算法研究员,AI算法,2025-02,3,弱关联数据挖掘,traditional,持续上升,1,0.1019,0
算法研究员,AI算法,2025-03,4,弱关联数据挖掘,traditional,持续上升,2,0.0985,0
算法研究员,AI算法,2025-04,5,弱关联数据挖掘,traditional,持续上升,2,0.1091,0
算法研究员,AI算法,2025-05,6,弱关联数据挖掘,traditional,持续上升,0,0.0000,0
算法研究员,AI算法,2025-06,7,弱关联数据挖掘,traditional,持续上升,1,0.1158,0
算法研究员,AI算法,2025-07,8,弱关联数据挖掘,traditional,持续上升,1,0.1321,0
算法研究员,AI算法,2025-08,9,弱关联数据挖掘,traditional,持续上升,1,0.1238,0
算法研究员,AI算法,2025-09,10,弱关联数据挖掘,traditional,持续上升,1,0.1370,0
算法研究员,AI算法,2025-10,11,弱关联数据挖掘,traditional,持续上升,1,0.1434,0
算法研究员,AI算法,2025-11,12,弱关联数据挖掘,traditional,持续上升,1,0.1482,0
算法研究员,AI算法,2025-12,13,弱关联数据挖掘,traditional,持续上升,2,0.1727,0
算法研究员,AI算法,2026-01,14,弱关联数据挖掘,traditional,持续上升,1,0.1571,0
算法研究员,AI算法,2026-02,15,弱关联数据挖掘,traditional,持续上升,2,0.1811,0
算法研究员,AI算法,2026-03,16,弱关联数据挖掘,traditional,持续上升,2,0.1719,0
算法研究员,AI算法,2026-04,17,弱关联数据挖掘,traditional,持续上升,2,0.2025,0
算法研究员,AI算法,2026-05,18,弱关联数据挖掘,traditional,持续上升,2,0.2037,0
算法研究员,AI算法,2026-06,19,弱关联数据挖掘,traditional,持续上升,2,0.2071,0
算法研究员,AI算法,2026-07,20,弱关联数据挖掘,traditional,持续上升,2,0.2252,0
算法研究员,AI算法,2024-12,1,感知算法,traditional,稳定型,1,0.1242,0
算法研究员,AI算法,2025-01,2,感知算法,traditional,稳定型,2,0.1190,0
算法研究员,AI算法,2025-02,3,感知算法,traditional,稳定型,1,0.1362,0
算法研究员,AI算法,2025-03,4,感知算法,traditional,稳定型,2,0.1312,0
算法研究员,AI算法,2025-04,5,感知算法,traditional,稳定型,2,0.0962,0
算法研究员,AI算法,2025-05,6,感知算法,traditional,稳定型,0,0.0000,0
算法研究员,AI算法,2025-06,7,感知算法,traditional,稳定型,1,0.0944,0
算法研究员,AI算法,2025-07,8,感知算法,traditional,稳定型,1,0.1134,0
算法研究员,AI算法,2025-08,9,感知算法,traditional,稳定型,1,0.1257,0
算法研究员,AI算法,2025-09,10,感知算法,traditional,稳定型,1,0.1083,0
算法研究员,AI算法,2025-10,11,感知算法,traditional,稳定型,1,0.1230,0
算法研究员,AI算法,2025-11,12,感知算法,traditional,稳定型,1,0.1168,0
算法研究员,AI算法,2025-12,13,感知算法,traditional,稳定型,2,0.1191,0
算法研究员,AI算法,2026-01,14,感知算法,traditional,稳定型,1,0.1172,0
算法研究员,AI算法,2026-02,15,感知算法,traditional,稳定型,2,0.1019,0
算法研究员,AI算法,2026-03,16,感知算法,traditional,稳定型,2,0.1194,0
算法研究员,AI算法,2026-04,17,感知算法,traditional,稳定型,2,0.1015,0
算法研究员,AI算法,2026-05,18,感知算法,traditional,稳定型,2,0.1227,0
算法研究员,AI算法,2026-06,19,感知算法,traditional,稳定型,2,0.1279,0
算法研究员,AI算法,2026-07,20,感知算法,traditional,稳定型,2,0.1101,0
算法研究员,AI算法,2024-12,1,推理部署优化,traditional,稳定型,1,0.1134,0
算法研究员,AI算法,2025-01,2,推理部署优化,traditional,稳定型,2,0.1215,0
算法研究员,AI算法,2025-02,3,推理部署优化,traditional,稳定型,1,0.1135,0
算法研究员,AI算法,2025-03,4,推理部署优化,traditional,稳定型,2,0.1014,0
算法研究员,AI算法,2025-04,5,推理部署优化,traditional,稳定型,2,0.0972,0
算法研究员,AI算法,2025-05,6,推理部署优化,traditional,稳定型,0,0.0000,0
算法研究员,AI算法,2025-06,7,推理部署优化,traditional,稳定型,1,0.1297,0
算法研究员,AI算法,2025-07,8,推理部署优化,traditional,稳定型,1,0.1192,0
算法研究员,AI算法,2025-08,9,推理部署优化,traditional,稳定型,1,0.1219,0
算法研究员,AI算法,2025-09,10,推理部署优化,traditional,稳定型,1,0.1356,0
算法研究员,AI算法,2025-10,11,推理部署优化,traditional,稳定型,1,0.1105,0
算法研究员,AI算法,2025-11,12,推理部署优化,traditional,稳定型,1,0.1328,0
算法研究员,AI算法,2025-12,13,推理部署优化,traditional,稳定型,2,0.1208,0
算法研究员,AI算法,2026-01,14,推理部署优化,traditional,稳定型,1,0.1046,0
算法研究员,AI算法,2026-02,15,推理部署优化,traditional,稳定型,2,0.1236,0
算法研究员,AI算法,2026-03,16,推理部署优化,traditional,稳定型,2,0.0964,0
算法研究员,AI算法,2026-04,17,推理部署优化,traditional,稳定型,2,0.0960,0
算法研究员,AI算法,2026-05,18,推理部署优化,traditional,稳定型,2,0.1055,0
算法研究员,AI算法,2026-06,19,推理部署优化,traditional,稳定型,2,0.1285,0
算法研究员,AI算法,2026-07,20,推理部署优化,traditional,稳定型,2,0.1213,0
算法研究员,AI算法,2024-12,1,时空建模,traditional,稳定型,1,0.1277,0
算法研究员,AI算法,2025-01,2,时空建模,traditional,稳定型,2,0.1143,0
算法研究员,AI算法,2025-02,3,时空建模,traditional,稳定型,1,0.1202,0
算法研究员,AI算法,2025-03,4,时空建模,traditional,稳定型,2,0.1124,0
算法研究员,AI算法,2025-04,5,时空建模,traditional,稳定型,2,0.1305,0
算法研究员,AI算法,2025-05,6,时空建模,traditional,稳定型,0,0.0000,0
算法研究员,AI算法,2025-06,7,时空建模,traditional,稳定型,1,0.1000,0
算法研究员,AI算法,2025-07,8,时空建模,traditional,稳定型,1,0.1132,0
算法研究员,AI算法,2025-08,9,时空建模,traditional,稳定型,1,0.1033,0
算法研究员,AI算法,2025-09,10,时空建模,traditional,稳定型,1,0.1002,0
算法研究员,AI算法,2025-10,11,时空建模,traditional,稳定型,1,0.1339,0
算法研究员,AI算法,2025-11,12,时空建模,traditional,稳定型,1,0.1123,0
算法研究员,AI算法,2025-12,13,时空建模,traditional,稳定型,2,0.0968,0
算法研究员,AI算法,2026-01,14,时空建模,traditional,稳定型,1,0.1263,0
算法研究员,AI算法,2026-02,15,时空建模,traditional,稳定型,2,0.1319,0
算法研究员,AI算法,2026-03,16,时空建模,traditional,稳定型,2,0.0914,0
算法研究员,AI算法,2026-04,17,时空建模,traditional,稳定型,2,0.1126,0
算法研究员,AI算法,2026-05,18,时空建模,traditional,稳定型,2,0.1125,0
算法研究员,AI算法,2026-06,19,时空建模,traditional,稳定型,2,0.1278,0
算法研究员,AI算法,2026-07,20,时空建模,traditional,稳定型,2,0.1119,0
算法研究员,AI算法,2024-12,1,显存优化,traditional,间歇出现,1,0.1324,0
算法研究员,AI算法,2025-01,2,显存优化,traditional,间歇出现,2,0.1172,0
算法研究员,AI算法,2025-02,3,显存优化,traditional,间歇出现,1,0.0000,0
算法研究员,AI算法,2025-03,4,显存优化,traditional,间歇出现,2,0.0000,0
算法研究员,AI算法,2025-04,5,显存优化,traditional,间歇出现,2,0.1162,0
算法研究员,AI算法,2025-05,6,显存优化,traditional,间歇出现,0,0.0000,0
算法研究员,AI算法,2025-06,7,显存优化,traditional,间歇出现,1,0.0000,0
算法研究员,AI算法,2025-07,8,显存优化,traditional,间歇出现,1,0.0000,0
算法研究员,AI算法,2025-08,9,显存优化,traditional,间歇出现,1,0.1857,0
算法研究员,AI算法,2025-09,10,显存优化,traditional,间歇出现,1,0.1566,0
算法研究员,AI算法,2025-10,11,显存优化,traditional,间歇出现,1,0.0000,0
算法研究员,AI算法,2025-11,12,显存优化,traditional,间歇出现,1,0.0000,0
算法研究员,AI算法,2025-12,13,显存优化,traditional,间歇出现,2,0.1143,0
算法研究员,AI算法,2026-01,14,显存优化,traditional,间歇出现,1,0.1237,0
算法研究员,AI算法,2026-02,15,显存优化,traditional,间歇出现,2,0.0000,0
算法研究员,AI算法,2026-03,16,显存优化,traditional,间歇出现,2,0.0000,0
算法研究员,AI算法,2026-04,17,显存优化,traditional,间歇出现,2,0.1595,0
算法研究员,AI算法,2026-05,18,显存优化,traditional,间歇出现,2,0.1895,0
算法研究员,AI算法,2026-06,19,显存优化,traditional,间歇出现,2,0.0000,0
算法研究员,AI算法,2026-07,20,显存优化,traditional,间歇出现,2,0.0000,0
算法研究员,AI算法,2024-12,1,机器人仿真,traditional,先上升后稳定,1,0.1006,0
算法研究员,AI算法,2025-01,2,机器人仿真,traditional,先上升后稳定,2,0.1134,0
算法研究员,AI算法,2025-02,3,机器人仿真,traditional,先上升后稳定,1,0.1233,0
算法研究员,AI算法,2025-03,4,机器人仿真,traditional,先上升后稳定,2,0.1566,0
算法研究员,AI算法,2025-04,5,机器人仿真,traditional,先上升后稳定,2,0.1694,0
算法研究员,AI算法,2025-05,6,机器人仿真,traditional,先上升后稳定,0,0.0000,0
算法研究员,AI算法,2025-06,7,机器人仿真,traditional,先上升后稳定,1,0.2078,0
算法研究员,AI算法,2025-07,8,机器人仿真,traditional,先上升后稳定,1,0.2208,0
算法研究员,AI算法,2025-08,9,机器人仿真,traditional,先上升后稳定,1,0.2433,0
算法研究员,AI算法,2025-09,10,机器人仿真,traditional,先上升后稳定,1,0.2298,0
算法研究员,AI算法,2025-10,11,机器人仿真,traditional,先上升后稳定,1,0.2215,0
算法研究员,AI算法,2025-11,12,机器人仿真,traditional,先上升后稳定,1,0.2307,0
算法研究员,AI算法,2025-12,13,机器人仿真,traditional,先上升后稳定,2,0.2388,0
算法研究员,AI算法,2026-01,14,机器人仿真,traditional,先上升后稳定,1,0.2351,0
算法研究员,AI算法,2026-02,15,机器人仿真,traditional,先上升后稳定,2,0.2552,1
算法研究员,AI算法,2026-03,16,机器人仿真,traditional,先上升后稳定,2,0.2369,0
算法研究员,AI算法,2026-04,17,机器人仿真,traditional,先上升后稳定,2,0.2489,0
算法研究员,AI算法,2026-05,18,机器人仿真,traditional,先上升后稳定,2,0.2595,1
算法研究员,AI算法,2026-06,19,机器人仿真,traditional,先上升后稳定,2,0.2184,0
算法研究员,AI算法,2026-07,20,机器人仿真,traditional,先上升后稳定,2,0.2786,1
算法研究员,AI算法,2024-12,1,模型搭建,traditional,先上升后稳定,1,0.0820,0
算法研究员,AI算法,2025-01,2,模型搭建,traditional,先上升后稳定,2,0.0922,0
算法研究员,AI算法,2025-02,3,模型搭建,traditional,先上升后稳定,1,0.1103,0
算法研究员,AI算法,2025-03,4,模型搭建,traditional,先上升后稳定,2,0.1167,0
算法研究员,AI算法,2025-04,5,模型搭建,traditional,先上升后稳定,2,0.1340,0
算法研究员,AI算法,2025-05,6,模型搭建,traditional,先上升后稳定,0,0.0000,0
算法研究员,AI算法,2025-06,7,模型搭建,traditional,先上升后稳定,1,0.1391,0
算法研究员,AI算法,2025-07,8,模型搭建,traditional,先上升后稳定,1,0.1549,0
算法研究员,AI算法,2025-08,9,模型搭建,traditional,先上升后稳定,1,0.1658,0
算法研究员,AI算法,2025-09,10,模型搭建,traditional,先上升后稳定,1,0.1760,0
算法研究员,AI算法,2025-10,11,模型搭建,traditional,先上升后稳定,1,0.1820,0
算法研究员,AI算法,2025-11,12,模型搭建,traditional,先上升后稳定,1,0.1924,0
算法研究员,AI算法,2025-12,13,模型搭建,traditional,先上升后稳定,2,0.1956,0
算法研究员,AI算法,2026-01,14,模型搭建,traditional,先上升后稳定,1,0.1902,0
算法研究员,AI算法,2026-02,15,模型搭建,traditional,先上升后稳定,2,0.1835,0
算法研究员,AI算法,2026-03,16,模型搭建,traditional,先上升后稳定,2,0.2114,0
算法研究员,AI算法,2026-04,17,模型搭建,traditional,先上升后稳定,2,0.2007,0
算法研究员,AI算法,2026-05,18,模型搭建,traditional,先上升后稳定,2,0.1880,0
算法研究员,AI算法,2026-06,19,模型搭建,traditional,先上升后稳定,2,0.1952,0
算法研究员,AI算法,2026-07,20,模型搭建,traditional,先上升后稳定,2,0.2010,0
算法研究员,AI算法,2024-12,1,模糊测试,traditional,稳定型,1,0.1017,0
算法研究员,AI算法,2025-01,2,模糊测试,traditional,稳定型,2,0.1113,0
算法研究员,AI算法,2025-02,3,模糊测试,traditional,稳定型,1,0.1101,0
算法研究员,AI算法,2025-03,4,模糊测试,traditional,稳定型,2,0.1160,0
算法研究员,AI算法,2025-04,5,模糊测试,traditional,稳定型,2,0.1115,0
算法研究员,AI算法,2025-05,6,模糊测试,traditional,稳定型,0,0.0000,0
算法研究员,AI算法,2025-06,7,模糊测试,traditional,稳定型,1,0.1064,0
算法研究员,AI算法,2025-07,8,模糊测试,traditional,稳定型,1,0.1287,0
算法研究员,AI算法,2025-08,9,模糊测试,traditional,稳定型,1,0.1250,0
算法研究员,AI算法,2025-09,10,模糊测试,traditional,稳定型,1,0.1185,0
算法研究员,AI算法,2025-10,11,模糊测试,traditional,稳定型,1,0.1270,0
算法研究员,AI算法,2025-11,12,模糊测试,traditional,稳定型,1,0.1250,0
算法研究员,AI算法,2025-12,13,模糊测试,traditional,稳定型,2,0.1211,0
算法研究员,AI算法,2026-01,14,模糊测试,traditional,稳定型,1,0.1305,0
算法研究员,AI算法,2026-02,15,模糊测试,traditional,稳定型,2,0.1123,0
算法研究员,AI算法,2026-03,16,模糊测试,traditional,稳定型,2,0.0974,0
算法研究员,AI算法,2026-04,17,模糊测试,traditional,稳定型,2,0.1100,0
算法研究员,AI算法,2026-05,18,模糊测试,traditional,稳定型,2,0.0985,0
算法研究员,AI算法,2026-06,19,模糊测试,traditional,稳定型,2,0.1203,0
算法研究员,AI算法,2026-07,20,模糊测试,traditional,稳定型,2,0.1082,0
算法研究员,AI算法,2024-12,1,物理仿真,traditional,先上升后下降,1,0.0932,0
算法研究员,AI算法,2025-01,2,物理仿真,traditional,先上升后下降,2,0.1009,0
算法研究员,AI算法,2025-02,3,物理仿真,traditional,先上升后下降,1,0.1177,0
算法研究员,AI算法,2025-03,4,物理仿真,traditional,先上升后下降,2,0.1491,0
算法研究员,AI算法,2025-04,5,物理仿真,traditional,先上升后下降,2,0.1625,0
算法研究员,AI算法,2025-05,6,物理仿真,traditional,先上升后下降,0,0.0000,0
算法研究员,AI算法,2025-06,7,物理仿真,traditional,先上升后下降,1,0.1771,0
算法研究员,AI算法,2025-07,8,物理仿真,traditional,先上升后下降,1,0.2141,0
算法研究员,AI算法,2025-08,9,物理仿真,traditional,先上升后下降,1,0.2388,0
算法研究员,AI算法,2025-09,10,物理仿真,traditional,先上升后下降,1,0.2473,0
