month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2026-04,MongoDB,数据工程,AI Agent应用工程师,19,0,0.0,356,4,0.011236,2024-12,2024-12,16,1,0,4,13,0.0,-0.000633,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,AI Agent应用工程师,20,0,0.0,376,4,0.010638,2024-12,2024-12,17,1,0,5,13,0.0,-0.000598,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,AI Agent应用工程师,20,0,0.0,396,4,0.010101,2024-12,2024-12,18,1,0,3,13,0.0,-0.000537,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,AI Agent应用工程师,22,0,0.0,418,4,0.009569,2024-12,2024-12,19,1,0,5,13,0.0,-0.000532,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,AI应用工程师,23,1,0.043478,191,1,0.005236,2025-08,2024-12,8,0,1,7,11,0.043478,0.005236,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,AI应用工程师,23,0,0.0,214,1,0.004673,2025-08,2024-12,9,0,0,3,11,-0.043478,-0.000563,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,AI应用工程师,23,0,0.0,237,1,0.004219,2025-08,2024-12,10,0,0,2,11,0.0,-0.000454,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,AI应用工程师,20,0,0.0,257,1,0.003891,2025-08,2024-12,11,0,0,5,12,0.0,-0.000328,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,AI应用工程师,22,0,0.0,279,1,0.003584,2025-08,2024-12,12,0,0,4,12,0.0,-0.000307,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,AI应用工程师,20,0,0.0,299,1,0.003344,2025-08,2024-12,13,0,0,5,12,0.0,-0.00024,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,AI应用工程师,20,0,0.0,319,1,0.003135,2025-08,2024-12,14,0,0,5,12,0.0,-0.000209,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,AI应用工程师,22,0,0.0,341,1,0.002933,2025-08,2024-12,15,0,0,7,13,0.0,-0.000202,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,AI应用工程师,20,0,0.0,361,1,0.00277,2025-08,2024-12,16,0,0,4,13,0.0,-0.000163,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,AI应用工程师,20,0,0.0,381,1,0.002625,2025-08,2024-12,17,0,0,5,13,0.0,-0.000145,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,AI应用工程师,22,0,0.0,403,1,0.002481,2025-08,2024-12,18,0,0,3,13,0.0,-0.000144,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,AI应用工程师,19,1,0.052632,422,2,0.004739,2025-08,2024-12,19,0,0,5,13,0.052632,0.002258,1,2026-08-08T05:14:20+00:00
2024-12,MongoDB,数据工程,Go开发工程师,23,1,0.043478,23,1,0.043478,2024-12,2024-12,0,1,1,6,6,0.043478,0.043478,1,2026-08-08T05:14:20+00:00
2025-01,MongoDB,数据工程,Go开发工程师,20,3,0.15,43,4,0.093023,2024-12,2024-12,1,1,0,4,6,0.106522,0.049545,1,2026-08-08T05:14:20+00:00
2025-02,MongoDB,数据工程,Go开发工程师,23,0,0.0,66,4,0.060606,2024-12,2024-12,2,1,0,5,8,-0.15,-0.032417,1,2026-08-08T05:14:20+00:00
2025-03,MongoDB,数据工程,Go开发工程师,19,2,0.105263,85,6,0.070588,2024-12,2024-12,3,1,0,7,9,0.105263,0.009982,1,2026-08-08T05:14:20+00:00
2025-04,MongoDB,数据工程,Go开发工程师,19,2,0.105263,104,8,0.076923,2024-12,2024-12,4,1,0,8,9,0.0,0.006335,1,2026-08-08T05:14:20+00:00
2025-05,MongoDB,数据工程,Go开发工程师,20,0,0.0,124,8,0.064516,2024-12,2024-12,5,1,0,5,9,-0.105263,-0.012407,1,2026-08-08T05:14:20+00:00
2025-06,MongoDB,数据工程,Go开发工程师,22,4,0.181818,146,12,0.082192,2024-12,2024-12,6,1,0,3,9,0.181818,0.017676,1,2026-08-08T05:14:20+00:00
2025-07,MongoDB,数据工程,Go开发工程师,22,0,0.0,168,12,0.071429,2024-12,2024-12,7,1,0,3,9,-0.181818,-0.010763,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,Go开发工程师,23,1,0.043478,191,13,0.068063,2024-12,2024-12,8,1,0,7,11,0.043478,-0.003366,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,Go开发工程师,22,1,0.045455,213,14,0.065728,2024-12,2024-12,9,1,0,3,11,0.001977,-0.002335,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,Go开发工程师,19,0,0.0,232,14,0.060345,2024-12,2024-12,10,1,0,2,11,-0.045455,-0.005383,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,Go开发工程师,22,1,0.045455,254,15,0.059055,2024-12,2024-12,11,1,0,5,12,0.045455,-0.00129,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,Go开发工程师,20,2,0.1,274,17,0.062044,2024-12,2024-12,12,1,0,4,12,0.054545,0.002989,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,Go开发工程师,19,4,0.210526,293,21,0.071672,2024-12,2024-12,13,1,0,5,12,0.110526,0.009628,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,Go开发工程师,22,3,0.136364,315,24,0.07619,2024-12,2024-12,14,1,0,5,12,-0.074162,0.004518,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,Go开发工程师,21,1,0.047619,336,25,0.074405,2024-12,2024-12,15,1,0,7,13,-0.088745,-0.001785,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,Go开发工程师,21,2,0.095238,357,27,0.07563,2024-12,2024-12,16,1,0,4,13,0.047619,0.001225,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,Go开发工程师,21,5,0.238095,378,32,0.084656,2024-12,2024-12,17,1,0,5,13,0.142857,0.009026,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,Go开发工程师,19,2,0.105263,397,34,0.085642,2024-12,2024-12,18,1,0,3,13,-0.132832,0.000986,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,Go开发工程师,22,1,0.045455,419,35,0.083532,2024-12,2024-12,19,1,0,5,13,-0.059808,-0.00211,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,Java开发工程师,19,1,0.052632,252,1,0.003968,2025-11,2024-12,11,0,1,5,12,0.052632,0.003968,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,Java开发工程师,21,0,0.0,273,1,0.003663,2025-11,2024-12,12,0,0,4,12,-0.052632,-0.000305,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,Java开发工程师,21,1,0.047619,294,2,0.006803,2025-11,2024-12,13,0,0,5,12,0.047619,0.00314,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,Java开发工程师,21,0,0.0,315,2,0.006349,2025-11,2024-12,14,0,0,5,12,-0.047619,-0.000454,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,Java开发工程师,21,0,0.0,336,2,0.005952,2025-11,2024-12,15,0,0,7,13,0.0,-0.000397,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,Java开发工程师,20,0,0.0,356,2,0.005618,2025-11,2024-12,16,0,0,4,13,0.0,-0.000334,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,Java开发工程师,21,0,0.0,377,2,0.005305,2025-11,2024-12,17,0,0,5,13,0.0,-0.000313,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,Java开发工程师,19,0,0.0,396,2,0.005051,2025-11,2024-12,18,0,0,3,13,0.0,-0.000254,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,Java开发工程师,20,0,0.0,416,2,0.004808,2025-11,2024-12,19,0,0,5,13,0.0,-0.000243,1,2026-08-08T05:14:20+00:00
2024-12,MongoDB,数据工程,全栈开发工程师,21,1,0.047619,21,1,0.047619,2024-12,2024-12,0,1,1,6,6,0.047619,0.047619,1,2026-08-08T05:14:20+00:00
2025-01,MongoDB,数据工程,全栈开发工程师,23,1,0.043478,44,2,0.045455,2024-12,2024-12,1,1,0,4,6,-0.004141,-0.002164,1,2026-08-08T05:14:20+00:00
2025-02,MongoDB,数据工程,全栈开发工程师,23,1,0.043478,67,3,0.044776,2024-12,2024-12,2,1,0,5,8,0.0,-0.000679,1,2026-08-08T05:14:20+00:00
2025-03,MongoDB,数据工程,全栈开发工程师,20,1,0.05,87,4,0.045977,2024-12,2024-12,3,1,0,7,9,0.006522,0.001201,1,2026-08-08T05:14:20+00:00
2025-04,MongoDB,数据工程,全栈开发工程师,23,0,0.0,110,4,0.036364,2024-12,2024-12,4,1,0,8,9,-0.05,-0.009613,1,2026-08-08T05:14:20+00:00
2025-05,MongoDB,数据工程,全栈开发工程师,20,0,0.0,130,4,0.030769,2024-12,2024-12,5,1,0,5,9,0.0,-0.005595,1,2026-08-08T05:14:20+00:00
2025-06,MongoDB,数据工程,全栈开发工程师,22,0,0.0,152,4,0.026316,2024-12,2024-12,6,1,0,3,9,0.0,-0.004453,1,2026-08-08T05:14:20+00:00
2025-07,MongoDB,数据工程,全栈开发工程师,19,0,0.0,171,4,0.023392,2024-12,2024-12,7,1,0,3,9,0.0,-0.002924,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,全栈开发工程师,19,0,0.0,190,4,0.021053,2024-12,2024-12,8,1,0,7,11,0.0,-0.002339,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,全栈开发工程师,20,0,0.0,210,4,0.019048,2024-12,2024-12,9,1,0,3,11,0.0,-0.002005,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,全栈开发工程师,20,0,0.0,230,4,0.017391,2024-12,2024-12,10,1,0,2,11,0.0,-0.001657,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,全栈开发工程师,21,0,0.0,251,4,0.015936,2024-12,2024-12,11,1,0,5,12,0.0,-0.001455,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,全栈开发工程师,21,0,0.0,272,4,0.014706,2024-12,2024-12,12,1,0,4,12,0.0,-0.00123,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,全栈开发工程师,22,0,0.0,294,4,0.013605,2024-12,2024-12,13,1,0,5,12,0.0,-0.001101,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,全栈开发工程师,20,0,0.0,314,4,0.012739,2024-12,2024-12,14,1,0,5,12,0.0,-0.000866,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,全栈开发工程师,22,0,0.0,336,4,0.011905,2024-12,2024-12,15,1,0,7,13,0.0,-0.000834,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,全栈开发工程师,21,0,0.0,357,4,0.011204,2024-12,2024-12,16,1,0,4,13,0.0,-0.000701,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,全栈开发工程师,20,0,0.0,377,4,0.01061,2024-12,2024-12,17,1,0,5,13,0.0,-0.000594,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,全栈开发工程师,22,0,0.0,399,4,0.010025,2024-12,2024-12,18,1,0,3,13,0.0,-0.000585,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,全栈开发工程师,22,0,0.0,421,4,0.009501,2024-12,2024-12,19,1,0,5,13,0.0,-0.000524,1,2026-08-08T05:14:20+00:00
2024-12,MongoDB,数据工程,数据仓库工程师,22,2,0.090909,22,2,0.090909,2024-12,2024-12,0,1,1,6,6,0.090909,0.090909,1,2026-08-08T05:14:20+00:00
2025-01,MongoDB,数据工程,数据仓库工程师,23,2,0.086957,45,4,0.088889,2024-12,2024-12,1,1,0,4,6,-0.003952,-0.00202,1,2026-08-08T05:14:20+00:00
2025-02,MongoDB,数据工程,数据仓库工程师,21,2,0.095238,66,6,0.090909,2024-12,2024-12,2,1,0,5,8,0.008281,0.00202,1,2026-08-08T05:14:20+00:00
2025-03,MongoDB,数据工程,数据仓库工程师,23,1,0.043478,89,7,0.078652,2024-12,2024-12,3,1,0,7,9,-0.05176,-0.012257,1,2026-08-08T05:14:20+00:00
2025-04,MongoDB,数据工程,数据仓库工程师,23,2,0.086957,112,9,0.080357,2024-12,2024-12,4,1,0,8,9,0.043479,0.001705,1,2026-08-08T05:14:20+00:00
2025-05,MongoDB,数据工程,数据仓库工程师,23,1,0.043478,135,10,0.074074,2024-12,2024-12,5,1,0,5,9,-0.043479,-0.006283,1,2026-08-08T05:14:20+00:00
2025-06,MongoDB,数据工程,数据仓库工程师,23,0,0.0,158,10,0.063291,2024-12,2024-12,6,1,0,3,9,-0.043478,-0.010783,1,2026-08-08T05:14:20+00:00
2025-07,MongoDB,数据工程,数据仓库工程师,21,0,0.0,179,10,0.055866,2024-12,2024-12,7,1,0,3,9,0.0,-0.007425,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,数据仓库工程师,23,1,0.043478,202,11,0.054455,2024-12,2024-12,8,1,0,7,11,0.043478,-0.001411,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,数据仓库工程师,21,0,0.0,223,11,0.049327,2024-12,2024-12,9,1,0,3,11,-0.043478,-0.005128,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,数据仓库工程师,21,1,0.047619,244,12,0.04918,2024-12,2024-12,10,1,0,2,11,0.047619,-0.000147,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,数据仓库工程师,23,1,0.043478,267,13,0.048689,2024-12,2024-12,11,1,0,5,12,-0.004141,-0.000491,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,数据仓库工程师,20,0,0.0,287,13,0.045296,2024-12,2024-12,12,1,0,4,12,-0.043478,-0.003393,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,数据仓库工程师,20,1,0.05,307,14,0.045603,2024-12,2024-12,13,1,0,5,12,0.05,0.000307,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,数据仓库工程师,19,1,0.052632,326,15,0.046012,2024-12,2024-12,14,1,0,5,12,0.002632,0.000409,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,数据仓库工程师,22,1,0.045455,348,16,0.045977,2024-12,2024-12,15,1,0,7,13,-0.007177,-3.5e-05,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,数据仓库工程师,23,0,0.0,371,16,0.043127,2024-12,2024-12,16,1,0,4,13,-0.045455,-0.00285,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,数据仓库工程师,22,2,0.090909,393,18,0.045802,2024-12,2024-12,17,1,0,5,13,0.090909,0.002675,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,数据仓库工程师,19,0,0.0,412,18,0.043689,2024-12,2024-12,18,1,0,3,13,-0.090909,-0.002113,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,数据仓库工程师,21,2,0.095238,433,20,0.046189,2024-12,2024-12,19,1,0,5,13,0.095238,0.0025,1,2026-08-08T05:14:20+00:00
2025-02,MongoDB,数据工程,数据库工程师,19,1,0.052632,61,1,0.016393,2025-02,2024-12,2,0,1,5,8,0.052632,0.016393,1,2026-08-08T05:14:20+00:00
2025-03,MongoDB,数据工程,数据库工程师,19,1,0.052632,80,2,0.025,2025-02,2024-12,3,0,0,7,9,0.0,0.008607,1,2026-08-08T05:14:20+00:00
2025-04,MongoDB,数据工程,数据库工程师,19,1,0.052632,99,3,0.030303,2025-02,2024-12,4,0,0,8,9,0.0,0.005303,1,2026-08-08T05:14:20+00:00
2025-05,MongoDB,数据工程,数据库工程师,19,1,0.052632,118,4,0.033898,2025-02,2024-12,5,0,0,5,9,0.0,0.003595,1,2026-08-08T05:14:20+00:00
2025-06,MongoDB,数据工程,数据库工程师,21,0,0.0,139,4,0.028777,2025-02,2024-12,6,0,0,3,9,-0.052632,-0.005121,1,2026-08-08T05:14:20+00:00
2025-07,MongoDB,数据工程,数据库工程师,19,1,0.052632,158,5,0.031646,2025-02,2024-12,7,0,0,3,9,0.052632,0.002869,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,数据库工程师,23,1,0.043478,181,6,0.033149,2025-02,2024-12,8,0,0,7,11,-0.009154,0.001503,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,数据库工程师,19,0,0.0,200,6,0.03,2025-02,2024-12,9,0,0,3,11,-0.043478,-0.003149,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,数据库工程师,22,0,0.0,222,6,0.027027,2025-02,2024-12,10,0,0,2,11,0.0,-0.002973,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,数据库工程师,23,1,0.043478,245,7,0.028571,2025-02,2024-12,11,0,0,5,12,0.043478,0.001544,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,数据库工程师,22,0,0.0,267,7,0.026217,2025-02,2024-12,12,0,0,4,12,-0.043478,-0.002354,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,数据库工程师,20,1,0.05,287,8,0.027875,2025-02,2024-12,13,0,0,5,12,0.05,0.001658,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,数据库工程师,23,2,0.086957,310,10,0.032258,2025-02,2024-12,14,0,0,5,12,0.036957,0.004383,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,数据库工程师,20,1,0.05,330,11,0.033333,2025-02,2024-12,15,0,0,7,13,-0.036957,0.001075,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,数据库工程师,20,0,0.0,350,11,0.031429,2025-02,2024-12,16,0,0,4,13,-0.05,-0.001904,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,数据库工程师,22,1,0.045455,372,12,0.032258,2025-02,2024-12,17,0,0,5,13,0.045455,0.000829,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,数据库工程师,22,0,0.0,394,12,0.030457,2025-02,2024-12,18,0,0,3,13,-0.045455,-0.001801,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,数据库工程师,21,0,0.0,415,12,0.028916,2025-02,2024-12,19,0,0,5,13,0.0,-0.001541,1,2026-08-08T05:14:20+00:00
2025-02,MongoDB,数据工程,测试工程师,20,2,0.1,60,2,0.033333,2025-02,2024-12,2,0,1,5,8,0.1,0.033333,1,2026-08-08T05:14:20+00:00
2025-03,MongoDB,数据工程,测试工程师,20,2,0.1,80,4,0.05,2025-02,2024-12,3,0,0,7,9,0.0,0.016667,1,2026-08-08T05:14:20+00:00
2025-04,MongoDB,数据工程,测试工程师,21,2,0.095238,101,6,0.059406,2025-02,2024-12,4,0,0,8,9,-0.004762,0.009406,1,2026-08-08T05:14:20+00:00
2025-05,MongoDB,数据工程,测试工程师,22,0,0.0,123,6,0.04878,2025-02,2024-12,5,0,0,5,9,-0.095238,-0.010626,1,2026-08-08T05:14:20+00:00
2025-06,MongoDB,数据工程,测试工程师,23,0,0.0,146,6,0.041096,2025-02,2024-12,6,0,0,3,9,0.0,-0.007684,1,2026-08-08T05:14:20+00:00
2025-07,MongoDB,数据工程,测试工程师,21,0,0.0,167,6,0.035928,2025-02,2024-12,7,0,0,3,9,0.0,-0.005168,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,测试工程师,19,0,0.0,186,6,0.032258,2025-02,2024-12,8,0,0,7,11,0.0,-0.00367,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,测试工程师,23,0,0.0,209,6,0.028708,2025-02,2024-12,9,0,0,3,11,0.0,-0.00355,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,测试工程师,20,0,0.0,229,6,0.026201,2025-02,2024-12,10,0,0,2,11,0.0,-0.002507,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,测试工程师,23,1,0.043478,252,7,0.027778,2025-02,2024-12,11,0,0,5,12,0.043478,0.001577,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,测试工程师,21,0,0.0,273,7,0.025641,2025-02,2024-12,12,0,0,4,12,-0.043478,-0.002137,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,测试工程师,22,0,0.0,295,7,0.023729,2025-02,2024-12,13,0,0,5,12,0.0,-0.001912,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,测试工程师,21,0,0.0,316,7,0.022152,2025-02,2024-12,14,0,0,5,12,0.0,-0.001577,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,测试工程师,20,1,0.05,336,8,0.02381,2025-02,2024-12,15,0,0,7,13,0.05,0.001658,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,测试工程师,22,1,0.045455,358,9,0.02514,2025-02,2024-12,16,0,0,4,13,-0.004545,0.00133,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,测试工程师,22,2,0.090909,380,11,0.028947,2025-02,2024-12,17,0,0,5,13,0.045454,0.003807,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,测试工程师,20,1,0.05,400,12,0.03,2025-02,2024-12,18,0,0,3,13,-0.040909,0.001053,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,测试工程师,22,1,0.045455,422,13,0.030806,2025-02,2024-12,19,0,0,5,13,-0.004545,0.000806,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,系统软件工程师,22,1,0.045455,194,1,0.005155,2025-08,2024-12,8,0,1,7,11,0.045455,0.005155,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,系统软件工程师,23,0,0.0,217,1,0.004608,2025-08,2024-12,9,0,0,3,11,-0.045455,-0.000547,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,系统软件工程师,21,0,0.0,238,1,0.004202,2025-08,2024-12,10,0,0,2,11,0.0,-0.000406,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,系统软件工程师,20,0,0.0,258,1,0.003876,2025-08,2024-12,11,0,0,5,12,0.0,-0.000326,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,系统软件工程师,21,0,0.0,279,1,0.003584,2025-08,2024-12,12,0,0,4,12,0.0,-0.000292,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,系统软件工程师,21,0,0.0,300,1,0.003333,2025-08,2024-12,13,0,0,5,12,0.0,-0.000251,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,系统软件工程师,19,0,0.0,319,1,0.003135,2025-08,2024-12,14,0,0,5,12,0.0,-0.000198,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,系统软件工程师,20,0,0.0,339,1,0.00295,2025-08,2024-12,15,0,0,7,13,0.0,-0.000185,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,系统软件工程师,22,0,0.0,361,1,0.00277,2025-08,2024-12,16,0,0,4,13,0.0,-0.00018,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,系统软件工程师,21,0,0.0,382,1,0.002618,2025-08,2024-12,17,0,0,5,13,0.0,-0.000152,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,系统软件工程师,22,0,0.0,404,1,0.002475,2025-08,2024-12,18,0,0,3,13,0.0,-0.000143,1,2026-08-08T05:14:20+00:00
2026-07,MongoDB,数据工程,系统软件工程师,20,0,0.0,424,1,0.002358,2025-08,2024-12,19,0,0,5,13,0.0,-0.000117,1,2026-08-08T05:14:20+00:00
2024-12,MongoDB,数据工程,网络工程师,23,1,0.043478,23,1,0.043478,2024-12,2024-12,0,1,1,6,6,0.043478,0.043478,1,2026-08-08T05:14:20+00:00
2025-01,MongoDB,数据工程,网络工程师,19,0,0.0,42,1,0.02381,2024-12,2024-12,1,1,0,4,6,-0.043478,-0.019668,1,2026-08-08T05:14:20+00:00
2025-02,MongoDB,数据工程,网络工程师,20,0,0.0,62,1,0.016129,2024-12,2024-12,2,1,0,5,8,0.0,-0.007681,1,2026-08-08T05:14:20+00:00
2025-03,MongoDB,数据工程,网络工程师,22,0,0.0,84,1,0.011905,2024-12,2024-12,3,1,0,7,9,0.0,-0.004224,1,2026-08-08T05:14:20+00:00
2025-04,MongoDB,数据工程,网络工程师,21,1,0.047619,105,2,0.019048,2024-12,2024-12,4,1,0,8,9,0.047619,0.007143,1,2026-08-08T05:14:20+00:00
2025-05,MongoDB,数据工程,网络工程师,21,1,0.047619,126,3,0.02381,2024-12,2024-12,5,1,0,5,9,0.0,0.004762,1,2026-08-08T05:14:20+00:00
2025-06,MongoDB,数据工程,网络工程师,21,0,0.0,147,3,0.020408,2024-12,2024-12,6,1,0,3,9,-0.047619,-0.003402,1,2026-08-08T05:14:20+00:00
2025-07,MongoDB,数据工程,网络工程师,21,0,0.0,168,3,0.017857,2024-12,2024-12,7,1,0,3,9,0.0,-0.002551,1,2026-08-08T05:14:20+00:00
2025-08,MongoDB,数据工程,网络工程师,22,1,0.045455,190,4,0.021053,2024-12,2024-12,8,1,0,7,11,0.045455,0.003196,1,2026-08-08T05:14:20+00:00
2025-09,MongoDB,数据工程,网络工程师,20,0,0.0,210,4,0.019048,2024-12,2024-12,9,1,0,3,11,-0.045455,-0.002005,1,2026-08-08T05:14:20+00:00
2025-10,MongoDB,数据工程,网络工程师,22,0,0.0,232,4,0.017241,2024-12,2024-12,10,1,0,2,11,0.0,-0.001807,1,2026-08-08T05:14:20+00:00
2025-11,MongoDB,数据工程,网络工程师,22,0,0.0,254,4,0.015748,2024-12,2024-12,11,1,0,5,12,0.0,-0.001493,1,2026-08-08T05:14:20+00:00
2025-12,MongoDB,数据工程,网络工程师,20,1,0.05,274,5,0.018248,2024-12,2024-12,12,1,0,4,12,0.05,0.0025,1,2026-08-08T05:14:20+00:00
2026-01,MongoDB,数据工程,网络工程师,19,2,0.105263,293,7,0.023891,2024-12,2024-12,13,1,0,5,12,0.055263,0.005643,1,2026-08-08T05:14:20+00:00
2026-02,MongoDB,数据工程,网络工程师,21,0,0.0,314,7,0.022293,2024-12,2024-12,14,1,0,5,12,-0.105263,-0.001598,1,2026-08-08T05:14:20+00:00
2026-03,MongoDB,数据工程,网络工程师,19,0,0.0,333,7,0.021021,2024-12,2024-12,15,1,0,7,13,0.0,-0.001272,1,2026-08-08T05:14:20+00:00
2026-04,MongoDB,数据工程,网络工程师,22,1,0.045455,355,8,0.022535,2024-12,2024-12,16,1,0,4,13,0.045455,0.001514,1,2026-08-08T05:14:20+00:00
2026-05,MongoDB,数据工程,网络工程师,23,0,0.0,378,8,0.021164,2024-12,2024-12,17,1,0,5,13,-0.045455,-0.001371,1,2026-08-08T05:14:20+00:00
2026-06,MongoDB,数据工程,网络工程师,21,0,0.0,399,8,0.02005,2024-12,2024-12,18,1,0,3,13,0.0,-0.001114,1,2026-08-08T05:14:20+00:00
