"job_id","month","job_title","government_agency","government_department","assigned_standard_category","assigned_standard_job","assignment_status","assignment_score","assignment_margin","matched_keywords_json","candidate_scores_json","assignment_reason"
"GOV-2024-135105-400110105068","2023-10","科左后调查队一级科员（2）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105069","2023-10","开鲁调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105070","2023-10","奈曼调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105072","2023-10","巴林左调查队一级科员（2）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105073","2023-10","林西调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105074","2023-10","翁牛特调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105075","2023-10","宁城调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105076","2023-10","敖汉调查队一级科员（1）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105077","2023-10","敖汉调查队一级科员（2）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105082","2023-10","正镶白调查队一级科员（1）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105083","2023-10","正镶白调查队一级科员（2）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105084","2023-10","兴和调查队一级科员（1）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105085","2023-10","兴和调查队一级科员（2）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105086","2023-10","凉城调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-135105-400110105087","2023-10","察右中调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
