standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
AI安全工程师,AI安全,2025-01,2,GRPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-02,3,GRPO,大模型,new,core,持续上升,3,0.0000,0
AI安全工程师,AI安全,2025-03,4,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,GRPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-05,6,GRPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-06,7,GRPO,大模型,new,core,持续上升,3,0.0000,0
AI安全工程师,AI安全,2025-07,8,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,GRPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-10,11,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,GRPO,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2026-01,14,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,GRPO,大模型,new,core,持续上升,3,0.5411,2
AI安全工程师,AI安全,2026-03,16,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,GRPO,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2026-06,19,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,GRPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,PPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-02,3,PPO,大模型,new,core,持续上升,3,0.0000,0
AI安全工程师,AI安全,2025-03,4,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,PPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-05,6,PPO,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-06,7,PPO,大模型,new,core,持续上升,3,0.0000,0
AI安全工程师,AI安全,2025-07,8,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,PPO,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2025-10,11,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,PPO,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2026-01,14,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,PPO,大模型,new,core,持续上升,3,0.5411,2
AI安全工程师,AI安全,2026-03,16,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,PPO,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2026-06,19,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,PPO,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,模型调优,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-02,3,模型调优,大模型,new,core,持续上升,3,0.0000,0
AI安全工程师,AI安全,2025-03,4,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,模型调优,大模型,new,core,持续上升,2,0.0000,0
AI安全工程师,AI安全,2025-05,6,模型调优,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2025-06,7,模型调优,大模型,new,core,持续上升,3,0.5411,2
AI安全工程师,AI安全,2025-07,8,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,模型调优,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2025-10,11,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,模型调优,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2026-01,14,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,模型调优,大模型,new,core,持续上升,3,0.5411,2
AI安全工程师,AI安全,2026-03,16,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,模型调优,大模型,new,core,持续上升,2,0.5411,1
AI安全工程师,AI安全,2026-06,19,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,模型调优,大模型,new,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,Python,编程语言,traditional,core,持续上升,2,0.6200,1
AI安全工程师,AI安全,2025-02,3,Python,编程语言,traditional,core,持续上升,3,0.6200,2
AI安全工程师,AI安全,2025-03,4,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,Python,编程语言,traditional,core,持续上升,2,0.6200,1
AI安全工程师,AI安全,2025-05,6,Python,编程语言,traditional,core,持续上升,2,0.6200,1
AI安全工程师,AI安全,2025-06,7,Python,编程语言,traditional,core,持续上升,3,0.6200,2
AI安全工程师,AI安全,2025-07,8,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,Python,编程语言,traditional,core,持续上升,2,0.6200,1
AI安全工程师,AI安全,2025-10,11,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,Python,编程语言,traditional,core,持续上升,2,0.6200,1
AI安全工程师,AI安全,2026-01,14,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,Python,编程语言,traditional,core,持续上升,3,0.6200,2
AI安全工程师,AI安全,2026-03,16,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,Python,编程语言,traditional,core,持续上升,2,0.6200,1
AI安全工程师,AI安全,2026-06,19,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,Python,编程语言,traditional,core,持续上升,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,C/C++,编程语言,traditional,core,持续下降,2,0.6200,1
AI安全工程师,AI安全,2025-02,3,C/C++,编程语言,traditional,core,持续下降,3,0.6200,2
AI安全工程师,AI安全,2025-03,4,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,C/C++,编程语言,traditional,core,持续下降,2,0.6200,1
AI安全工程师,AI安全,2025-05,6,C/C++,编程语言,traditional,core,持续下降,2,0.6200,1
AI安全工程师,AI安全,2025-06,7,C/C++,编程语言,traditional,core,持续下降,3,0.6200,2
AI安全工程师,AI安全,2025-07,8,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,C/C++,编程语言,traditional,core,持续下降,2,0.6200,1
AI安全工程师,AI安全,2025-10,11,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,C/C++,编程语言,traditional,core,持续下降,2,0.6200,1
AI安全工程师,AI安全,2026-01,14,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,C/C++,编程语言,traditional,core,持续下降,3,0.6200,2
AI安全工程师,AI安全,2026-03,16,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,C/C++,编程语言,traditional,core,持续下降,2,0.6200,1
AI安全工程师,AI安全,2026-06,19,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,C/C++,编程语言,traditional,core,持续下降,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,Go,编程语言,traditional,core,稳定型,2,0.6200,1
AI安全工程师,AI安全,2025-02,3,Go,编程语言,traditional,core,稳定型,3,0.6200,2
AI安全工程师,AI安全,2025-03,4,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,Go,编程语言,traditional,core,稳定型,2,0.6200,1
AI安全工程师,AI安全,2025-05,6,Go,编程语言,traditional,core,稳定型,2,0.6200,1
AI安全工程师,AI安全,2025-06,7,Go,编程语言,traditional,core,稳定型,3,0.6200,2
AI安全工程师,AI安全,2025-07,8,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,Go,编程语言,traditional,core,稳定型,2,0.6200,1
AI安全工程师,AI安全,2025-10,11,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,Go,编程语言,traditional,core,稳定型,2,0.6200,1
AI安全工程师,AI安全,2026-01,14,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,Go,编程语言,traditional,core,稳定型,3,0.6200,2
AI安全工程师,AI安全,2026-03,16,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,Go,编程语言,traditional,core,稳定型,2,0.6200,1
AI安全工程师,AI安全,2026-06,19,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,Go,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,Java,编程语言,traditional,core,稳定型,2,0.5594,1
AI安全工程师,AI安全,2025-02,3,Java,编程语言,traditional,core,稳定型,3,0.5594,2
AI安全工程师,AI安全,2025-03,4,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,Java,编程语言,traditional,core,稳定型,2,0.5594,1
AI安全工程师,AI安全,2025-05,6,Java,编程语言,traditional,core,稳定型,2,0.5594,1
AI安全工程师,AI安全,2025-06,7,Java,编程语言,traditional,core,稳定型,3,0.5594,2
AI安全工程师,AI安全,2025-07,8,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,Java,编程语言,traditional,core,稳定型,2,0.5594,1
AI安全工程师,AI安全,2025-10,11,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,Java,编程语言,traditional,core,稳定型,2,0.5594,1
AI安全工程师,AI安全,2026-01,14,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,Java,编程语言,traditional,core,稳定型,3,0.5594,2
AI安全工程师,AI安全,2026-03,16,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,Java,编程语言,traditional,core,稳定型,2,0.5594,1
AI安全工程师,AI安全,2026-06,19,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,Java,编程语言,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,数据工程,数据工程,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-02,3,数据工程,数据工程,traditional,core,稳定型,3,0.4588,1
AI安全工程师,AI安全,2025-03,4,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,数据工程,数据工程,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-05,6,数据工程,数据工程,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-06,7,数据工程,数据工程,traditional,core,稳定型,3,0.4588,1
AI安全工程师,AI安全,2025-07,8,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,数据工程,数据工程,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-10,11,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,数据工程,数据工程,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2026-01,14,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,数据工程,数据工程,traditional,core,稳定型,3,0.4588,1
AI安全工程师,AI安全,2026-03,16,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,数据工程,数据工程,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2026-06,19,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,数据工程,数据工程,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,机器学习,AI,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-02,3,机器学习,AI,traditional,core,稳定型,3,0.4588,1
AI安全工程师,AI安全,2025-03,4,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,机器学习,AI,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-05,6,机器学习,AI,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-06,7,机器学习,AI,traditional,core,稳定型,3,0.4588,1
AI安全工程师,AI安全,2025-07,8,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,机器学习,AI,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2025-10,11,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,机器学习,AI,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2026-01,14,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,机器学习,AI,traditional,core,稳定型,3,0.4588,1
AI安全工程师,AI安全,2026-03,16,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-04,17,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-05,18,机器学习,AI,traditional,core,稳定型,2,0.4588,1
AI安全工程师,AI安全,2026-06,19,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2026-07,20,机器学习,AI,traditional,core,稳定型,0,0.0000,0
AI安全工程师,AI安全,2024-12,1,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2025-01,2,PyTorch,AI,traditional,trend,先上升后稳定,2,0.1874,0
AI安全工程师,AI安全,2025-02,3,PyTorch,AI,traditional,trend,先上升后稳定,3,0.2076,1
AI安全工程师,AI安全,2025-03,4,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2025-04,5,PyTorch,AI,traditional,trend,先上升后稳定,2,0.2319,0
AI安全工程师,AI安全,2025-05,6,PyTorch,AI,traditional,trend,先上升后稳定,2,0.2656,1
AI安全工程师,AI安全,2025-06,7,PyTorch,AI,traditional,trend,先上升后稳定,3,0.2842,1
AI安全工程师,AI安全,2025-07,8,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2025-08,9,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2025-09,10,PyTorch,AI,traditional,trend,先上升后稳定,2,0.3403,1
AI安全工程师,AI安全,2025-10,11,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2025-11,12,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2025-12,13,PyTorch,AI,traditional,trend,先上升后稳定,2,0.4204,1
AI安全工程师,AI安全,2026-01,14,PyTorch,AI,traditional,trend,先上升后稳定,0,0.0000,0
AI安全工程师,AI安全,2026-02,15,PyTorch,AI,traditional,trend,先上升后稳定,3,0.3815,1
