month,month_index,standard_job,standard_category,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,skill_trend_type,skill_stage,job_demand_trend_type
2026-05,18,AI应用工程师,AI应用,自动化技术,系统与运维,4,0,0.0000,38,4,0.1053,先上升后稳定,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,自动化技术,系统与运维,4,0,0.0000,42,4,0.0952,先上升后稳定,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,自动化技术,系统与运维,4,0,0.0000,46,4,0.0870,先上升后稳定,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,0,0.0000,2,0,0.0000,先上升后稳定,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,1,0.5000,4,1,0.2500,先上升后稳定,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,0,0.0000,6,1,0.1667,先上升后稳定,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,1,0,0.0000,7,1,0.1429,先上升后稳定,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,1,0,0.0000,8,1,0.1250,先上升后稳定,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,1,0,0.0000,9,1,0.1111,先上升后稳定,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,1,0.5000,11,2,0.1818,先上升后稳定,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,0,0.0000,13,2,0.1538,先上升后稳定,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,1,0,0.0000,14,2,0.1429,先上升后稳定,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,0,0.0000,16,2,0.1250,先上升后稳定,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,0,0.0000,18,2,0.1111,先上升后稳定,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,1,0.5000,20,3,0.1500,先上升后稳定,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,2,1,0.5000,22,4,0.1818,先上升后稳定,traditional,持续上升
2026-01,14,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,3,0,0.0000,25,4,0.1600,先上升后稳定,traditional,持续上升
2026-02,15,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,3,0,0.0000,28,4,0.1429,先上升后稳定,traditional,持续上升
2026-03,16,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,3,0,0.0000,31,4,0.1290,先上升后稳定,traditional,持续上升
2026-04,17,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,3,0,0.0000,34,4,0.1176,先上升后稳定,traditional,持续上升
2026-05,18,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,4,2,0.5000,38,6,0.1579,先上升后稳定,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,4,0,0.0000,42,6,0.1429,先上升后稳定,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,计算机体系结构,硬件与芯片,4,2,0.5000,46,8,0.1739,先上升后稳定,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,2,0,0.0000,先上升后下降,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,4,0,0.0000,先上升后下降,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,1,0.5000,6,1,0.1667,先上升后下降,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,1,0,0.0000,7,1,0.1429,先上升后下降,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,1,1,1.0000,8,2,0.2500,先上升后下降,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,1,1,1.0000,9,3,0.3333,先上升后下降,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,11,3,0.2727,先上升后下降,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,13,3,0.2308,先上升后下降,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,1,0,0.0000,14,3,0.2143,先上升后下降,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,1,0.5000,16,4,0.2500,先上升后下降,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,18,4,0.2222,先上升后下降,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,20,4,0.2000,先上升后下降,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,2,0,0.0000,22,4,0.1818,先上升后下降,traditional,持续上升
2026-01,14,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,3,0,0.0000,25,4,0.1600,先上升后下降,traditional,持续上升
2026-02,15,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,3,1,0.3333,28,5,0.1786,先上升后下降,traditional,持续上升
2026-03,16,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,3,2,0.6667,31,7,0.2258,先上升后下降,traditional,持续上升
2026-04,17,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,3,0,0.0000,34,7,0.2059,先上升后下降,traditional,持续上升
2026-05,18,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,4,1,0.2500,38,8,0.2105,先上升后下降,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,4,0,0.0000,42,8,0.1905,先上升后下降,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,游戏与图形开发,游戏与图形,4,0,0.0000,46,8,0.1739,先上升后下降,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,2,0,0.0000,先上升后下降,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,4,0,0.0000,先上升后下降,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,6,0,0.0000,先上升后下降,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,自动化运维,系统与运维,1,0,0.0000,7,0,0.0000,先上升后下降,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,自动化运维,系统与运维,1,0,0.0000,8,0,0.0000,先上升后下降,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,自动化运维,系统与运维,1,0,0.0000,9,0,0.0000,先上升后下降,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,11,0,0.0000,先上升后下降,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,自动化运维,系统与运维,2,1,0.5000,13,1,0.0769,先上升后下降,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,自动化运维,系统与运维,1,0,0.0000,14,1,0.0714,先上升后下降,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,16,1,0.0625,先上升后下降,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,18,1,0.0556,先上升后下降,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,20,1,0.0500,先上升后下降,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,自动化运维,系统与运维,2,0,0.0000,22,1,0.0455,先上升后下降,traditional,持续上升
2026-01,14,AI应用工程师,AI应用,自动化运维,系统与运维,3,0,0.0000,25,1,0.0400,先上升后下降,traditional,持续上升
2026-02,15,AI应用工程师,AI应用,自动化运维,系统与运维,3,1,0.3333,28,2,0.0714,先上升后下降,traditional,持续上升
2026-03,16,AI应用工程师,AI应用,自动化运维,系统与运维,3,0,0.0000,31,2,0.0645,先上升后下降,traditional,持续上升
2026-04,17,AI应用工程师,AI应用,自动化运维,系统与运维,3,0,0.0000,34,2,0.0588,先上升后下降,traditional,持续上升
2026-05,18,AI应用工程师,AI应用,自动化运维,系统与运维,4,0,0.0000,38,2,0.0526,先上升后下降,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,自动化运维,系统与运维,4,0,0.0000,42,2,0.0476,先上升后下降,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,自动化运维,系统与运维,4,0,0.0000,46,2,0.0435,先上升后下降,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,信号处理,硬件与芯片,2,1,0.5000,2,1,0.5000,稳定型,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,4,1,0.2500,稳定型,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,6,1,0.1667,稳定型,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,信号处理,硬件与芯片,1,0,0.0000,7,1,0.1429,稳定型,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,信号处理,硬件与芯片,1,0,0.0000,8,1,0.1250,稳定型,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,信号处理,硬件与芯片,1,0,0.0000,9,1,0.1111,稳定型,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,11,1,0.0909,稳定型,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,13,1,0.0769,稳定型,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,信号处理,硬件与芯片,1,0,0.0000,14,1,0.0714,稳定型,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,16,1,0.0625,稳定型,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,18,1,0.0556,稳定型,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,20,1,0.0500,稳定型,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,信号处理,硬件与芯片,2,0,0.0000,22,1,0.0455,稳定型,traditional,持续上升
2026-01,14,AI应用工程师,AI应用,信号处理,硬件与芯片,3,0,0.0000,25,1,0.0400,稳定型,traditional,持续上升
2026-02,15,AI应用工程师,AI应用,信号处理,硬件与芯片,3,0,0.0000,28,1,0.0357,稳定型,traditional,持续上升
2026-03,16,AI应用工程师,AI应用,信号处理,硬件与芯片,3,0,0.0000,31,1,0.0323,稳定型,traditional,持续上升
2026-04,17,AI应用工程师,AI应用,信号处理,硬件与芯片,3,0,0.0000,34,1,0.0294,稳定型,traditional,持续上升
2026-05,18,AI应用工程师,AI应用,信号处理,硬件与芯片,4,0,0.0000,38,1,0.0263,稳定型,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,信号处理,硬件与芯片,4,0,0.0000,42,1,0.0238,稳定型,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,信号处理,硬件与芯片,4,0,0.0000,46,1,0.0217,稳定型,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,参数估计,算法与数学,2,1,0.5000,2,1,0.5000,稳定型,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,4,1,0.2500,稳定型,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,6,1,0.1667,稳定型,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,参数估计,算法与数学,1,0,0.0000,7,1,0.1429,稳定型,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,参数估计,算法与数学,1,0,0.0000,8,1,0.1250,稳定型,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,参数估计,算法与数学,1,0,0.0000,9,1,0.1111,稳定型,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,11,1,0.0909,稳定型,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,13,1,0.0769,稳定型,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,参数估计,算法与数学,1,0,0.0000,14,1,0.0714,稳定型,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,16,1,0.0625,稳定型,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,18,1,0.0556,稳定型,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,20,1,0.0500,稳定型,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,参数估计,算法与数学,2,0,0.0000,22,1,0.0455,稳定型,traditional,持续上升
2026-01,14,AI应用工程师,AI应用,参数估计,算法与数学,3,0,0.0000,25,1,0.0400,稳定型,traditional,持续上升
2026-02,15,AI应用工程师,AI应用,参数估计,算法与数学,3,0,0.0000,28,1,0.0357,稳定型,traditional,持续上升
2026-03,16,AI应用工程师,AI应用,参数估计,算法与数学,3,0,0.0000,31,1,0.0323,稳定型,traditional,持续上升
2026-04,17,AI应用工程师,AI应用,参数估计,算法与数学,3,0,0.0000,34,1,0.0294,稳定型,traditional,持续上升
2026-05,18,AI应用工程师,AI应用,参数估计,算法与数学,4,1,0.2500,38,2,0.0526,稳定型,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,参数估计,算法与数学,4,0,0.0000,42,2,0.0476,稳定型,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,参数估计,算法与数学,4,0,0.0000,46,2,0.0435,稳定型,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,2,0,0.0000,持续上升,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,4,0,0.0000,持续上升,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,6,0,0.0000,持续上升,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,弱网优化,系统与运维,1,0,0.0000,7,0,0.0000,持续上升,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,弱网优化,系统与运维,1,0,0.0000,8,0,0.0000,持续上升,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,弱网优化,系统与运维,1,0,0.0000,9,0,0.0000,持续上升,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,11,0,0.0000,持续上升,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,13,0,0.0000,持续上升,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,弱网优化,系统与运维,1,0,0.0000,14,0,0.0000,持续上升,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,16,0,0.0000,持续上升,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,18,0,0.0000,持续上升,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,20,0,0.0000,持续上升,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,弱网优化,系统与运维,2,0,0.0000,22,0,0.0000,持续上升,traditional,持续上升
2026-01,14,AI应用工程师,AI应用,弱网优化,系统与运维,3,0,0.0000,25,0,0.0000,持续上升,traditional,持续上升
2026-02,15,AI应用工程师,AI应用,弱网优化,系统与运维,3,0,0.0000,28,0,0.0000,持续上升,traditional,持续上升
2026-03,16,AI应用工程师,AI应用,弱网优化,系统与运维,3,0,0.0000,31,0,0.0000,持续上升,traditional,持续上升
2026-04,17,AI应用工程师,AI应用,弱网优化,系统与运维,3,1,0.3333,34,1,0.0294,持续上升,traditional,持续上升
2026-05,18,AI应用工程师,AI应用,弱网优化,系统与运维,4,0,0.0000,38,1,0.0263,持续上升,traditional,持续上升
2026-06,19,AI应用工程师,AI应用,弱网优化,系统与运维,4,0,0.0000,42,1,0.0238,持续上升,traditional,持续上升
2026-07,20,AI应用工程师,AI应用,弱网优化,系统与运维,4,0,0.0000,46,1,0.0217,持续上升,traditional,持续上升
2024-12,1,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,2,0,0.0000,稳定型,traditional,持续上升
2025-01,2,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,4,0,0.0000,稳定型,traditional,持续上升
2025-02,3,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,6,0,0.0000,稳定型,traditional,持续上升
2025-03,4,AI应用工程师,AI应用,特征工程,数据工程,1,0,0.0000,7,0,0.0000,稳定型,traditional,持续上升
2025-04,5,AI应用工程师,AI应用,特征工程,数据工程,1,0,0.0000,8,0,0.0000,稳定型,traditional,持续上升
2025-05,6,AI应用工程师,AI应用,特征工程,数据工程,1,0,0.0000,9,0,0.0000,稳定型,traditional,持续上升
2025-06,7,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,11,0,0.0000,稳定型,traditional,持续上升
2025-07,8,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,13,0,0.0000,稳定型,traditional,持续上升
2025-08,9,AI应用工程师,AI应用,特征工程,数据工程,1,0,0.0000,14,0,0.0000,稳定型,traditional,持续上升
2025-09,10,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,16,0,0.0000,稳定型,traditional,持续上升
2025-10,11,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,18,0,0.0000,稳定型,traditional,持续上升
2025-11,12,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,20,0,0.0000,稳定型,traditional,持续上升
2025-12,13,AI应用工程师,AI应用,特征工程,数据工程,2,0,0.0000,22,0,0.0000,稳定型,traditional,持续上升
