standard_job,standard_category,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,job_demand_trend_type,source_jd_count,source_skill_row_count,planned_job_jd_count,average_active_month_probability,max_active_month_probability
风控算法工程师,算法,深度学习,AI,traditional,core,稳定型,稳定波动,75,37,32,0.62,0.62
风控算法工程师,算法,C/C++,编程语言,traditional,core,先上升后稳定,稳定波动,75,30,32,0.62,0.62
风控算法工程师,算法,Java,编程语言,traditional,core,稳定型,稳定波动,75,27,32,0.62,0.62
风控算法工程师,算法,Spark,数据工程,traditional,core,稳定型,稳定波动,75,25,32,0.62,0.62
风控算法工程师,算法,数据工程,数据工程,traditional,core,先上升后稳定,稳定波动,75,20,32,0.5667,0.5667
风控算法工程师,算法,Hive,数据工程,traditional,core,先上升后稳定,稳定波动,75,19,32,0.5553,0.5553
风控算法工程师,算法,PyTorch,AI,traditional,core,稳定型,稳定波动,75,18,32,0.544,0.544
风控算法工程师,算法,Flink,数据工程,traditional,core,稳定型,稳定波动,75,14,32,0.4987,0.4987
风控算法工程师,算法,TensorFlow,AI,traditional,core,稳定型,稳定波动,75,14,32,0.4987,0.4987
风控算法工程师,算法,Hadoop,数据工程,traditional,core,稳定型,稳定波动,75,13,32,0.4873,0.4873
风控算法工程师,算法,算法工程,算法与数学,traditional,core,持续下降,稳定波动,75,13,32,0.4873,0.4873
风控算法工程师,算法,Linux,系统与运维,traditional,trend,持续下降,稳定波动,75,7,32,0.2229,0.3118
风控算法工程师,算法,时间序列算法,算法与数学,traditional,trend,稳定型,稳定波动,75,7,32,0.1783,0.2112
风控算法工程师,算法,Go,编程语言,traditional,trend,稳定型,稳定波动,75,6,32,0.175,0.2022
风控算法工程师,算法,特征工程,数据工程,traditional,trend,持续下降,稳定波动,75,6,32,0.1956,0.2979
风控算法工程师,算法,设备安全,安全,traditional,trend,间歇出现,稳定波动,75,6,32,0.2357,0.3005
风控算法工程师,算法,Scala,编程语言,traditional,trend,稳定型,稳定波动,75,4,32,0.1593,0.1847
风控算法工程师,算法,分布式计算,数据工程,traditional,trend,稳定型,稳定波动,75,4,32,0.1602,0.1875
风控算法工程师,算法,自然语言处理,AI,traditional,trend,稳定型,稳定波动,75,3,32,0.1505,0.1687
风控算法工程师,算法,云计算,云计算,traditional,trend,先上升后下降,稳定波动,75,2,32,0.1579,0.2139
风控算法工程师,算法,分布式系统,软件工程,traditional,trend,先上升后稳定,稳定波动,75,2,32,0.2152,0.2742
风控算法工程师,算法,图像图形技术,计算机视觉与图形,traditional,trend,持续上升,稳定波动,75,2,32,0.1889,0.2688
风控算法工程师,算法,硬件开发,硬件与芯片,traditional,trend,先上升后稳定,稳定波动,75,2,32,0.1748,0.2092
风控算法工程师,算法,MySQL,数据工程,traditional,trend,稳定型,稳定波动,75,1,32,0.1163,0.1401
风控算法工程师,算法,流式计算,数据工程,traditional,trend,稳定型,稳定波动,75,1,32,0.1127,0.1389
机器学习算法工程师,AI算法,Machine Learning,AI,new,core,持续上升,间歇出现,95,21,18,0.5279,0.5279
机器学习算法工程师,AI算法,NLP,大模型,new,core,先上升后稳定,间歇出现,95,15,18,0.4742,0.4742
机器学习算法工程师,AI算法,计算机视觉,计算机视觉与图形,new,core,先上升后稳定,间歇出现,95,9,18,0.4205,0.4205
机器学习算法工程师,AI算法,高性能计算,硬件与芯片,new,trend,先上升后稳定,间歇出现,95,8,18,0.3005,0.5134
机器学习算法工程师,AI算法,模型压缩,大模型,new,trend,间歇出现,间歇出现,95,6,18,0.2179,0.2414
机器学习算法工程师,AI算法,TensorRT-LLM,大模型,new,trend,持续上升,间歇出现,95,3,18,0.1819,0.2816
机器学习算法工程师,AI算法,Transformer,大模型,new,trend,持续上升,间歇出现,95,3,18,0.1543,0.274
机器学习算法工程师,AI算法,TTS,大模型,new,trend,间歇出现,间歇出现,95,2,18,0.196,0.2185
机器学习算法工程师,AI算法,异构计算,硬件与芯片,new,trend,持续上升,间歇出现,95,1,18,0.1331,0.1978
机器学习算法工程师,AI算法,C/C++,编程语言,traditional,core,稳定型,间歇出现,95,79,18,0.62,0.62
机器学习算法工程师,AI算法,Python,编程语言,traditional,core,先上升后稳定,间歇出现,95,69,18,0.62,0.62
机器学习算法工程师,AI算法,PyTorch,AI,traditional,core,先上升后稳定,间歇出现,95,56,18,0.62,0.62
机器学习算法工程师,AI算法,TensorFlow,AI,traditional,core,先上升后下降,间歇出现,95,45,18,0.62,0.62
机器学习算法工程师,AI算法,Linux,系统与运维,traditional,core,稳定型,间歇出现,95,33,18,0.62,0.62
机器学习算法工程师,AI算法,机器学习,AI,traditional,core,先上升后稳定,间歇出现,95,33,18,0.62,0.62
机器学习算法工程师,AI算法,Go,编程语言,traditional,core,先上升后稳定,间歇出现,95,27,18,0.5816,0.5816
机器学习算法工程师,AI算法,分布式系统,软件工程,traditional,core,先上升后稳定,间歇出现,95,24,18,0.5547,0.5547
机器学习算法工程师,AI算法,Java,编程语言,traditional,core,先上升后稳定,间歇出现,95,21,18,0.5279,0.5279
机器学习算法工程师,AI算法,Kubernetes,系统与运维,traditional,core,持续上升,间歇出现,95,20,18,0.5189,0.5189
机器学习算法工程师,AI算法,深度学习,AI,traditional,core,持续上升,间歇出现,95,15,18,0.4742,0.4742
机器学习算法工程师,AI算法,Spark,数据工程,traditional,core,稳定型,间歇出现,95,13,18,0.4563,0.4563
机器学习算法工程师,AI算法,GPU,系统与运维,traditional,core,稳定型,间歇出现,95,10,18,0.4295,0.4295
机器学习算法工程师,AI算法,数据工程,数据工程,traditional,core,先上升后稳定,间歇出现,95,9,18,0.4205,0.4205
机器学习算法工程师,AI算法,Hive,数据工程,traditional,core,先上升后稳定,间歇出现,95,8,18,0.4116,0.4116
机器学习算法工程师,AI算法,编程语言,编程语言,traditional,trend,间歇出现,间歇出现,95,7,18,0.2393,0.2822
机器学习算法工程师,AI算法,网络技术,通信与网络,traditional,trend,持续下降,间歇出现,95,7,18,0.2547,0.3483
机器学习算法工程师,AI算法,软件开发,软件开发,traditional,trend,持续下降,间歇出现,95,6,18,0.2321,0.2791
机器学习算法工程师,AI算法,SRE,系统与运维,traditional,trend,先上升后稳定,间歇出现,95,4,18,0.2443,0.3232
机器学习算法工程师,AI算法,ClickHouse,数据工程,traditional,trend,间歇出现,间歇出现,95,3,18,0.2172,0.2527
机器学习算法工程师,AI算法,MongoDB,数据工程,traditional,trend,间歇出现,间歇出现,95,3,18,0.2324,0.2867
机器学习算法工程师,AI算法,时间序列算法,算法与数学,traditional,trend,稳定型,间歇出现,95,3,18,0.1455,0.1698
机器学习算法工程师,AI算法,计算机体系结构,硬件与芯片,traditional,trend,先上升后下降,间歇出现,95,2,18,0.1704,0.2405
机器学习算法工程师,AI算法,软硬件协同,硬件与芯片,traditional,trend,先上升后下降,间歇出现,95,2,18,0.1645,0.222
机器学习算法工程师,AI算法,SIMD,硬件与芯片,traditional,trend,后期突增,间歇出现,95,1,18,0.1026,0.1638
机器学习算法工程师,AI算法,信息安全,安全,traditional,trend,先上升后下降,间歇出现,95,1,18,0.1364,0.1767
机器学习算法工程师,AI算法,图像图形技术,计算机视觉与图形,traditional,trend,稳定型,间歇出现,95,1,18,0.1129,0.125
机器学习算法工程师,AI算法,微服务架构,软件工程,traditional,trend,后期突增,间歇出现,95,1,18,0.096,0.158
机器学习算法工程师,AI算法,自动化测试,软件开发,traditional,trend,持续下降,间歇出现,95,1,18,0.1629,0.2132
数据挖掘算法工程师,算法,Machine Learning,AI,new,core,先上升后下降,间歇出现,46,13,13,0.5802,0.5802
数据挖掘算法工程师,算法,NLP,大模型,new,core,稳定型,间歇出现,46,9,13,0.5063,0.5063
数据挖掘算法工程师,算法,因果推断,算法与数学,new,trend,稳定型,间歇出现,46,6,13,0.1964,0.2118
数据挖掘算法工程师,算法,模型训练,大模型,new,trend,稳定型,间歇出现,46,3,13,0.1488,0.1677
数据挖掘算法工程师,算法,计算机视觉,计算机视觉与图形,new,trend,先上升后稳定,间歇出现,46,3,13,0.2309,0.3801
数据挖掘算法工程师,算法,Transformer,大模型,new,trend,持续上升,间歇出现,46,1,13,0.1386,0.2676
数据挖掘算法工程师,算法,异常检测,软件工程,new,trend,间歇出现,间歇出现,46,1,13,0.1491,0.1748
数据挖掘算法工程师,算法,Python,编程语言,traditional,core,稳定型,间歇出现,46,38,13,0.62,0.62
数据挖掘算法工程师,算法,机器学习,AI,traditional,core,先上升后稳定,间歇出现,46,30,13,0.62,0.62
数据挖掘算法工程师,算法,Spark,数据工程,traditional,core,持续上升,间歇出现,46,27,13,0.62,0.62
数据挖掘算法工程师,算法,Hive,数据工程,traditional,core,稳定型,间歇出现,46,21,13,0.62,0.62
数据挖掘算法工程师,算法,C/C++,编程语言,traditional,core,先上升后稳定,间歇出现,46,18,13,0.62,0.62
数据挖掘算法工程师,算法,数据工程,数据工程,traditional,core,稳定型,间歇出现,46,18,13,0.62,0.62
数据挖掘算法工程师,算法,深度学习,AI,traditional,core,稳定型,间歇出现,46,18,13,0.62,0.62
数据挖掘算法工程师,算法,Hadoop,数据工程,traditional,core,稳定型,间歇出现,46,14,13,0.5987,0.5987
数据挖掘算法工程师,算法,算法工程,算法与数学,traditional,core,持续上升,间歇出现,46,13,13,0.5802,0.5802
数据挖掘算法工程师,算法,Java,编程语言,traditional,core,稳定型,间歇出现,46,12,13,0.5617,0.5617
数据挖掘算法工程师,算法,PyTorch,AI,traditional,core,先上升后稳定,间歇出现,46,12,13,0.5617,0.5617
数据挖掘算法工程师,算法,TensorFlow,AI,traditional,core,先上升后稳定,间歇出现,46,9,13,0.5063,0.5063
数据挖掘算法工程师,算法,Flink,数据工程,traditional,trend,持续下降,间歇出现,46,5,13,0.2727,0.3339
数据挖掘算法工程师,算法,Linux,系统与运维,traditional,trend,间歇出现,间歇出现,46,5,13,0.2333,0.2389
数据挖掘算法工程师,算法,Scala,编程语言,traditional,trend,稳定型,间歇出现,46,5,13,0.169,0.1895
数据挖掘算法工程师,算法,Shell脚本,编程语言,traditional,trend,稳定型,间歇出现,46,3,13,0.1379,0.1539
数据挖掘算法工程师,算法,MySQL,数据工程,traditional,trend,稳定型,间歇出现,46,2,13,0.1415,0.16
数据挖掘算法工程师,算法,特征工程,数据工程,traditional,trend,间歇出现,间歇出现,46,2,13,0.1862,0.2144
数据挖掘算法工程师,算法,自然语言处理,AI,traditional,trend,持续下降,间歇出现,46,2,13,0.1924,0.2412
数据挖掘算法工程师,算法,信息检索,AI,traditional,trend,间歇出现,间歇出现,46,1,13,0.1623,0.1639
数据挖掘算法工程师,算法,归因分析,软件工程,traditional,trend,持续上升,间歇出现,46,1,13,0.1284,0.1774
数据挖掘算法工程师,算法,推荐算法,AI,traditional,trend,持续下降,间歇出现,46,1,13,0.1673,0.2088
数据挖掘算法工程师,算法,搜索算法,AI,traditional,trend,先上升后稳定,间歇出现,46,1,13,0.1364,0.1706
数据挖掘算法工程师,算法,深度学习框架,AI,traditional,trend,稳定型,间歇出现,46,1,13,0.1118,0.1245
算法研究员,AI算法,GRPO,大模型,new,core,先上升后稳定,先上升后稳定,73,50,39,0.6201,0.6214
算法研究员,AI算法,PPO,大模型,new,core,先上升后稳定,先上升后稳定,73,50,39,0.62,0.62
算法研究员,AI算法,Machine Learning,AI,new,core,间歇出现,先上升后稳定,73,22,39,0.5962,0.5962
算法研究员,AI算法,计算机视觉,计算机视觉与图形,new,core,先上升后稳定,先上升后稳定,73,8,39,0.445,0.4805
算法研究员,AI算法,世界模型,大模型,new,trend,先上升后下降,先上升后稳定,73,6,39,0.236,0.3475
算法研究员,AI算法,大模型预训练,大模型,new,trend,间歇出现,先上升后稳定,73,3,39,0.209,0.2764
算法研究员,AI算法,AIops,系统与运维,new,trend,持续上升,先上升后稳定,73,1,39,0.1592,0.2943
算法研究员,AI算法,多方安全计算,安全,new,trend,先上升后下降,先上升后稳定,73,1,39,0.1747,0.2561
算法研究员,AI算法,感知算法,AI,new,trend,稳定型,先上升后稳定,73,1,39,0.1157,0.1281
算法研究员,AI算法,Python,编程语言,traditional,core,稳定型,先上升后稳定,73,28,39,0.62,0.62
算法研究员,AI算法,PyTorch,AI,traditional,core,先上升后稳定,先上升后稳定,73,22,39,0.5962,0.5962
算法研究员,AI算法,C/C++,编程语言,traditional,core,稳定型,先上升后稳定,73,21,39,0.5845,0.5845
算法研究员,AI算法,机器学习,AI,traditional,core,后期突增,先上升后稳定,73,17,39,0.5379,0.5379
算法研究员,AI算法,深度学习,AI,traditional,core,稳定型,先上升后稳定,73,13,39,0.4914,0.4914
算法研究员,AI算法,TensorFlow,AI,traditional,core,稳定型,先上升后稳定,73,11,39,0.4681,0.4681
算法研究员,AI算法,Java,编程语言,traditional,trend,持续上升,先上升后稳定,73,6,39,0.1963,0.2786
算法研究员,AI算法,游戏与图形开发,游戏与图形,traditional,trend,先上升后下降,先上升后稳定,73,6,39,0.2202,0.2693
算法研究员,AI算法,Go,编程语言,traditional,trend,先上升后稳定,先上升后稳定,73,5,39,0.2551,0.324
算法研究员,AI算法,Linux,系统与运维,traditional,trend,持续下降,先上升后稳定,73,4,39,0.1743,0.2215
算法研究员,AI算法,图像图形技术,计算机视觉与图形,traditional,trend,稳定型,先上升后稳定,73,4,39,0.1606,0.1859
算法研究员,AI算法,自然语言处理,AI,traditional,trend,先上升后稳定,先上升后稳定,73,3,39,0.2111,0.2788
算法研究员,AI算法,MySQL,数据工程,traditional,trend,先上升后稳定,先上升后稳定,73,2,39,0.1776,0.2152
算法研究员,AI算法,NoSQL,数据工程,traditional,trend,稳定型,先上升后稳定,73,2,39,0.1348,0.161
算法研究员,AI算法,PostgreSQL,数据工程,traditional,trend,持续下降,先上升后稳定,73,2,39,0.1906,0.2741
算法研究员,AI算法,时间序列算法,算法与数学,traditional,trend,先上升后稳定,先上升后稳定,73,2,39,0.1855,0.2326
算法研究员,AI算法,科学计算,科学计算与仿真,traditional,trend,稳定型,先上升后稳定,73,2,39,0.1349,0.1569
算法研究员,AI算法,GPU,系统与运维,traditional,trend,稳定型,先上升后稳定,73,1,39,0.1185,0.1373
算法研究员,AI算法,JavaScript,编程语言,traditional,trend,间歇出现,先上升后稳定,73,1,39,0.1663,0.1995
算法研究员,AI算法,React,编程语言,traditional,trend,持续上升,先上升后稳定,73,1,39,0.1452,0.1858
算法研究员,AI算法,Spark,数据工程,traditional,trend,持续下降,先上升后稳定,73,1,39,0.1439,0.197
算法研究员,AI算法,交互技术,交互体验,traditional,trend,稳定型,先上升后稳定,73,1,39,0.1156,0.1335
算法研究员,AI算法,人因工程,交互体验,traditional,trend,稳定型,先上升后稳定,73,1,39,0.1176,0.137
算法研究员,AI算法,内存管理,软件工程,traditional,trend,先上升后下降,先上升后稳定,73,1,39,0.1457,0.2047
算法研究员,AI算法,多目标优化,算法与数学,traditional,trend,持续下降,先上升后稳定,73,1,39,0.1589,0.2548
算法研究员,AI算法,形式化验证,软件工程,traditional,trend,持续下降,先上升后稳定,73,1,39,0.1638,0.2376
算法研究员,AI算法,消息队列,数据工程,traditional,trend,稳定型,先上升后稳定,73,1,39,0.116,0.1367
算法研究员,AI算法,软件工程,软件工程,traditional,trend,先上升后稳定,先上升后稳定,73,1,39,0.1604,0.2029
