standard_job,standard_category,skill,kg_display_skill,skill_stage,source_row_count,traditional_source_row_count,new_source_row_count
算法工程师,AI算法,归因分析,软件工程,traditional,2,2,0
算法工程师,AI算法,模型安全,大模型,new,2,2,0
算法工程师,AI算法,汇编语言,编程语言,traditional,2,2,0
算法工程师,AI算法,端到端系统,软件开发,traditional,2,2,0
算法工程师,AI算法,系统开发,系统与运维,traditional,2,2,0
算法工程师,AI算法,计算机网络,通信与网络,traditional,2,2,0
算法工程师,AI算法,设备安全,安全,traditional,2,2,0
算法工程师,AI算法,误差分析,算法与数学,traditional,2,2,0
算法工程师,AI算法,AI框架,AI,new,1,0,1
算法工程师,AI算法,Attention机制,大模型,new,1,1,0
算法工程师,AI算法,ClickHouse,数据工程,traditional,1,1,0
算法工程师,AI算法,Docker,系统与运维,traditional,1,1,0
算法工程师,AI算法,Elasticsearch,数据工程,traditional,1,1,0
算法工程师,AI算法,HBase,数据工程,traditional,1,1,0
算法工程师,AI算法,Kubernetes,系统与运维,traditional,1,1,0
算法工程师,AI算法,MongoDB,数据工程,traditional,1,1,0
算法工程师,AI算法,PCA,算法与数学,traditional,1,1,0
算法工程师,AI算法,RISC-V,系统与运维,traditional,1,1,0
算法工程师,AI算法,Redis,数据工程,traditional,1,1,0
算法工程师,AI算法,Rust,编程语言,traditional,1,1,0
算法工程师,AI算法,SGLang,大模型,new,1,1,0
算法工程师,AI算法,SRE,系统与运维,traditional,1,1,0
算法工程师,AI算法,Swift,编程语言,traditional,1,1,0
算法工程师,AI算法,Triton,大模型,new,1,1,0
算法工程师,AI算法,TypeScript,编程语言,traditional,1,1,0
算法工程师,AI算法,Unix,系统与运维,traditional,1,1,0
算法工程师,AI算法,Vue.js,编程语言,traditional,1,1,0
算法工程师,AI算法,不确定性建模,算法与数学,new,1,1,0
算法工程师,AI算法,信息论,算法与数学,traditional,1,1,0
算法工程师,AI算法,分布式存储,数据工程,traditional,1,1,0
算法工程师,AI算法,参数调优,算法与数学,traditional,1,1,0
算法工程师,AI算法,可解释AI,AI,new,1,1,0
算法工程师,AI算法,向量数据库,数据工程,new,1,0,1
算法工程师,AI算法,国产化适配,系统与运维,traditional,1,1,0
算法工程师,AI算法,在线服务,软件开发,traditional,1,1,0
算法工程师,AI算法,多实例学习,AI,new,1,1,0
算法工程师,AI算法,多源信息融合SLAM,机器人与自动驾驶,new,1,1,0
算法工程师,AI算法,多语言开发,软件开发,traditional,1,1,0
算法工程师,AI算法,异构计算,硬件与芯片,new,1,1,0
算法工程师,AI算法,引擎开发,软件开发,traditional,1,1,0
算法工程师,AI算法,手写识别,计算机视觉与图形,traditional,1,1,0
算法工程师,AI算法,持续学习,AI,new,1,1,0
算法工程师,AI算法,查询优化,数据工程,traditional,1,1,0
算法工程师,AI算法,汽车电子,行业应用,traditional,1,1,0
算法工程师,AI算法,流式计算,数据工程,traditional,1,1,0
算法工程师,AI算法,消息队列,数据工程,traditional,1,1,0
算法工程师,AI算法,消融实验,科学计算与仿真,new,1,1,0
算法工程师,AI算法,研发效能,软件工程,traditional,1,1,0
算法工程师,AI算法,神经符号推理,AI,new,1,1,0
算法工程师,AI算法,科学计算软件,科学计算与仿真,traditional,1,1,0
算法工程师,AI算法,稀疏计算,硬件与芯片,new,1,1,0
算法工程师,AI算法,编解码技术,音视频技术,traditional,1,1,0
算法工程师,AI算法,认知架构,AI,new,1,1,0
算法工程师,AI算法,跨语言技术,软件开发,traditional,1,1,0
算法工程师,AI算法,通信技术,通信与网络,traditional,1,1,0
后端开发工程师,软件研发,C/C++,编程语言,traditional,881,881,0
后端开发工程师,软件研发,Go,编程语言,traditional,811,811,0
后端开发工程师,软件研发,Java,编程语言,traditional,705,705,0
后端开发工程师,软件研发,Python,编程语言,traditional,629,629,0
后端开发工程师,软件研发,MySQL,数据工程,traditional,391,391,0
后端开发工程师,软件研发,Redis,数据工程,traditional,346,346,0
后端开发工程师,软件研发,消息队列,数据工程,traditional,320,320,0
后端开发工程师,软件研发,分布式系统,软件工程,traditional,304,304,0
后端开发工程师,软件研发,PHP,编程语言,traditional,234,234,0
后端开发工程师,软件研发,操作系统,系统与运维,traditional,201,201,0
后端开发工程师,软件研发,Linux,系统与运维,traditional,198,198,0
后端开发工程师,软件研发,软件开发,软件开发,traditional,192,192,0
后端开发工程师,软件研发,数据工程,数据工程,traditional,129,129,0
后端开发工程师,软件研发,Agent,大模型,new,127,2,125
后端开发工程师,软件研发,NoSQL,数据工程,traditional,116,116,0
后端开发工程师,软件研发,Kafka,数据工程,traditional,107,107,0
后端开发工程师,软件研发,LLM,大模型,new,92,1,91
后端开发工程师,软件研发,性能优化,软件工程,traditional,79,79,0
后端开发工程师,软件研发,计算机网络,通信与网络,traditional,70,70,0
后端开发工程师,软件研发,RAG,大模型,new,63,0,63
后端开发工程师,软件研发,微服务架构,软件工程,traditional,62,62,0
后端开发工程师,软件研发,MongoDB,数据工程,traditional,61,61,0
后端开发工程师,软件研发,Elasticsearch,数据工程,traditional,60,60,0
后端开发工程师,软件研发,Spark,数据工程,traditional,57,57,0
后端开发工程师,软件研发,Flink,数据工程,traditional,51,51,0
后端开发工程师,软件研发,SRE,系统与运维,traditional,51,51,0
后端开发工程师,软件研发,Machine Learning,AI,new,43,37,6
后端开发工程师,软件研发,ClickHouse,数据工程,traditional,42,42,0
后端开发工程师,软件研发,prompt工程,大模型,new,42,0,42
后端开发工程师,软件研发,Ai coding,AI,new,41,7,34
后端开发工程师,软件研发,Hive,数据工程,traditional,41,41,0
后端开发工程师,软件研发,网络技术,通信与网络,traditional,38,38,0
后端开发工程师,软件研发,Kubernetes,系统与运维,traditional,37,37,0
后端开发工程师,软件研发,机器学习,AI,traditional,35,0,35
后端开发工程师,软件研发,网络编程,软件工程,traditional,34,34,0
后端开发工程师,软件研发,Hadoop,数据工程,traditional,32,32,0
后端开发工程师,软件研发,Docker,系统与运维,traditional,29,29,0
后端开发工程师,软件研发,网络协议,系统与运维,traditional,29,29,0
后端开发工程师,软件研发,大模型应用,大模型,new,28,13,15
后端开发工程师,软件研发,编程语言,编程语言,traditional,28,28,0
后端开发工程师,软件研发,Rust,编程语言,traditional,27,27,0
后端开发工程师,软件研发,MyBatis,软件开发,traditional,26,26,0
后端开发工程师,软件研发,Spring Boot,软件开发,traditional,26,26,0
后端开发工程师,软件研发,MCP,大模型,new,25,0,25
后端开发工程师,软件研发,Spring,软件开发,traditional,25,25,0
后端开发工程师,软件研发,AIGC,AI,new,23,0,23
后端开发工程师,软件研发,TCP/IP,系统与运维,traditional,23,23,0
后端开发工程师,软件研发,Unix,系统与运维,traditional,22,22,0
后端开发工程师,软件研发,分布式存储,数据工程,traditional,21,21,0
后端开发工程师,软件研发,云计算,云计算,traditional,19,19,0
后端开发工程师,软件研发,HBase,数据工程,traditional,18,18,0
后端开发工程师,软件研发,VLM,大模型,new,18,0,18
后端开发工程师,软件研发,LangChain,大模型,new,16,0,16
后端开发工程师,软件研发,系统开发,系统与运维,traditional,16,16,0
后端开发工程师,软件研发,Function Calling,大模型,new,15,0,15
后端开发工程师,软件研发,NLP,大模型,new,15,15,0
后端开发工程师,软件研发,分布式计算,数据工程,traditional,15,15,0
后端开发工程师,软件研发,PostgreSQL,数据工程,traditional,14,14,0
后端开发工程师,软件研发,PyTorch,AI,traditional,14,0,14
后端开发工程师,软件研发,Shell脚本,编程语言,traditional,13,13,0
后端开发工程师,软件研发,向量数据库,数据工程,new,13,0,13
后端开发工程师,软件研发,软件工程,软件工程,traditional,13,13,0
后端开发工程师,软件研发,多模态,大模型,new,12,0,12
后端开发工程师,软件研发,计算机体系结构,硬件与芯片,traditional,12,12,0
后端开发工程师,软件研发,AI工具,大模型,new,11,0,11
后端开发工程师,软件研发,CI/CD,系统与运维,traditional,11,11,0
后端开发工程师,软件研发,JavaScript,编程语言,traditional,11,11,0
后端开发工程师,软件研发,Perl,编程语言,traditional,11,11,0
后端开发工程师,软件研发,Scala,编程语言,traditional,11,11,0
后端开发工程师,软件研发,信息安全,安全,traditional,11,11,0
后端开发工程师,软件研发,模型压缩,大模型,new,11,4,7
后端开发工程师,软件研发,在线服务,软件开发,traditional,10,10,0
后端开发工程师,软件研发,Context Engineering,大模型,new,9,9,0
后端开发工程师,软件研发,Node.js,编程语言,traditional,9,9,0
后端开发工程师,软件研发,TensorFlow,AI,traditional,9,0,9
后端开发工程师,软件研发,模型微调,大模型,new,9,0,9
后端开发工程师,软件研发,知识图谱,知识图谱,new,9,9,0
后端开发工程师,软件研发,软件测试,软件测试,traditional,9,9,0
后端开发工程师,软件研发,React,编程语言,traditional,8,8,0
后端开发工程师,软件研发,深度学习框架,AI,traditional,8,0,8
后端开发工程师,软件研发,AI算法,AI,new,7,0,7
后端开发工程师,软件研发,CUDA,硬件与芯片,new,7,7,0
后端开发工程师,软件研发,Lua,编程语言,traditional,7,7,0
后端开发工程师,软件研发,TensorRT,大模型,new,7,7,0
后端开发工程师,软件研发,地图算法,行业应用,traditional,7,7,0
后端开发工程师,软件研发,流式计算,数据工程,traditional,7,7,0
后端开发工程师,软件研发,算法工程,算法与数学,traditional,7,7,0
后端开发工程师,软件研发,AIops,系统与运维,new,6,0,6
后端开发工程师,软件研发,AI应用开发,AI,new,6,0,6
后端开发工程师,软件研发,DevOps,系统与运维,traditional,6,6,0
后端开发工程师,软件研发,模型评测,大模型,new,6,1,5
后端开发工程师,软件研发,深度学习,AI,traditional,6,0,6
后端开发工程师,软件研发,研发效能,软件工程,traditional,6,6,0
后端开发工程师,软件研发,高性能计算,硬件与芯片,new,6,6,0
后端开发工程师,软件研发,IT基础设施,云计算,traditional,5,5,0
后端开发工程师,软件研发,LangGraph,大模型,new,5,0,5
后端开发工程师,软件研发,Memory,大模型,new,5,5,0
后端开发工程师,软件研发,OAuth,软件开发,traditional,5,5,0
后端开发工程师,软件研发,Ray,AI,traditional,5,5,0
后端开发工程师,软件研发,TensorRT-LLM,大模型,new,5,0,5
后端开发工程师,软件研发,Unreal Engine,软件开发,traditional,5,5,0
后端开发工程师,软件研发,上下文工程,大模型,new,5,5,0
后端开发工程师,软件研发,特征工程,数据工程,traditional,5,5,0
后端开发工程师,软件研发,自动化技术,系统与运维,traditional,5,5,0
后端开发工程师,软件研发,自动化测试,软件开发,traditional,5,5,0
后端开发工程师,软件研发,音视频技术,音视频技术,traditional,5,5,0
后端开发工程师,软件研发,Multi-Agent,大模型,new,4,0,4
后端开发工程师,软件研发,SGLang,大模型,new,4,4,0
后端开发工程师,软件研发,Transformer,大模型,new,4,0,4
后端开发工程师,软件研发,Triton,大模型,new,4,4,0
后端开发工程师,软件研发,TypeScript,编程语言,traditional,4,4,0
后端开发工程师,软件研发,Vue.js,编程语言,traditional,4,4,0
后端开发工程师,软件研发,查询优化,数据工程,traditional,4,4,0
后端开发工程师,软件研发,模型推理,大模型,new,4,4,0
后端开发工程师,软件研发,模型服务化,大模型,new,4,4,0
后端开发工程师,软件研发,模型训练,大模型,new,4,2,2
后端开发工程师,软件研发,硬件开发,硬件与芯片,traditional,4,4,0
后端开发工程师,软件研发,身份认证,安全,traditional,4,4,0
后端开发工程师,软件研发,AI工程,AI,new,3,0,3
后端开发工程师,软件研发,ASR,大模型,new,3,3,0
后端开发工程师,软件研发,CSS,编程语言,traditional,3,3,0
后端开发工程师,软件研发,DeepSpeed,大模型,new,3,0,3
后端开发工程师,软件研发,Diffusion,大模型,new,3,0,3
后端开发工程师,软件研发,SFT,大模型,new,3,0,3
后端开发工程师,软件研发,Tool Use,大模型,new,3,3,0
后端开发工程师,软件研发,内存管理,软件工程,traditional,3,3,0
后端开发工程师,软件研发,多租户架构,系统与运维,traditional,3,3,0
后端开发工程师,软件研发,大模型训练,大模型,new,3,0,3
后端开发工程师,软件研发,大模型评测,大模型,new,3,0,3
后端开发工程师,软件研发,异常检测,软件工程,new,3,3,0
后端开发工程师,软件研发,推理优化,大模型,new,3,0,3
后端开发工程师,软件研发,搜索算法,AI,traditional,3,3,0
后端开发工程师,软件研发,游戏与图形开发,游戏与图形,traditional,3,2,1
后端开发工程师,软件研发,调试工具,软件工程,traditional,3,3,0
后端开发工程师,软件研发,AutoGen,大模型,new,2,0,2
后端开发工程师,软件研发,Embedding,大模型,new,2,0,2
后端开发工程师,软件研发,HTML,编程语言,traditional,2,2,0
后端开发工程师,软件研发,Kotlin,编程语言,traditional,2,2,0
后端开发工程师,软件研发,Megatron,大模型,new,2,0,2
后端开发工程师,软件研发,RLHF,大模型,new,2,0,2
后端开发工程师,软件研发,iOS,软件开发,traditional,2,2,0
后端开发工程师,软件研发,交通算法,行业应用,traditional,2,2,0
后端开发工程师,软件研发,可靠性设计,系统与运维,traditional,2,2,0
后端开发工程师,软件研发,因果推断,算法与数学,new,2,2,0
后端开发工程师,软件研发,大模型微调,大模型,new,2,0,2
后端开发工程师,软件研发,推荐算法,AI,traditional,2,2,0
后端开发工程师,软件研发,模型工程,大模型,new,2,2,0
后端开发工程师,软件研发,流程自动化,软件工程,traditional,2,2,0
后端开发工程师,软件研发,设备安全,安全,traditional,2,2,0
后端开发工程师,软件研发,AI助手,AI,new,1,0,1
后端开发工程师,软件研发,AI框架,AI,new,1,0,1
后端开发工程师,软件研发,Android,软件开发,traditional,1,1,0
后端开发工程师,软件研发,Flutter,软件开发,traditional,1,1,0
后端开发工程师,软件研发,GPU,系统与运维,traditional,1,1,0
后端开发工程师,软件研发,Objective-C,编程语言,traditional,1,1,0
后端开发工程师,软件研发,Swift,编程语言,traditional,1,1,0
后端开发工程师,软件研发,信息检索,AI,traditional,1,1,0
后端开发工程师,软件研发,冷启动优化,软件工程,traditional,1,1,0
后端开发工程师,软件研发,即时通信,通信与网络,traditional,1,1,0
后端开发工程师,软件研发,图像图形技术,计算机视觉与图形,traditional,1,1,0
后端开发工程师,软件研发,大模型安全,大模型,new,1,0,1
后端开发工程师,软件研发,大模型调优,大模型,new,1,0,1
后端开发工程师,软件研发,封装EDA,硬件与芯片,traditional,1,1,0
后端开发工程师,软件研发,工业自动化,工业与物联网,traditional,1,1,0
后端开发工程师,软件研发,异构计算,硬件与芯片,new,1,1,0
