standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
数据挖掘算法工程师,算法,2025-09,10,分布式计算,数据工程,traditional,稳定型,2,0.1459,0
数据挖掘算法工程师,算法,2025-10,11,分布式计算,数据工程,traditional,稳定型,2,0.1360,0
数据挖掘算法工程师,算法,2025-11,12,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,分布式计算,数据工程,traditional,稳定型,2,0.1214,0
数据挖掘算法工程师,算法,2026-03,16,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,分布式计算,数据工程,traditional,稳定型,2,0.1263,0
数据挖掘算法工程师,算法,2026-07,20,分布式计算,数据工程,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,Kafka,数据工程,traditional,先上升后稳定,2,0.1227,0
数据挖掘算法工程师,算法,2025-02,3,Kafka,数据工程,traditional,先上升后稳定,2,0.1218,0
数据挖掘算法工程师,算法,2025-03,4,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,Kafka,数据工程,traditional,先上升后稳定,1,0.1622,0
数据挖掘算法工程师,算法,2025-07,8,Kafka,数据工程,traditional,先上升后稳定,2,0.1958,0
数据挖掘算法工程师,算法,2025-08,9,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,Kafka,数据工程,traditional,先上升后稳定,2,0.2200,0
数据挖掘算法工程师,算法,2025-10,11,Kafka,数据工程,traditional,先上升后稳定,2,0.2058,0
数据挖掘算法工程师,算法,2025-11,12,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,Kafka,数据工程,traditional,先上升后稳定,2,0.2249,0
数据挖掘算法工程师,算法,2026-03,16,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,Kafka,数据工程,traditional,先上升后稳定,2,0.1987,0
数据挖掘算法工程师,算法,2026-07,20,Kafka,数据工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,信息检索,AI,traditional,先上升后下降,2,0.1007,0
数据挖掘算法工程师,算法,2025-02,3,信息检索,AI,traditional,先上升后下降,2,0.1266,0
数据挖掘算法工程师,算法,2025-03,4,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,信息检索,AI,traditional,先上升后下降,1,0.1691,0
数据挖掘算法工程师,算法,2025-07,8,信息检索,AI,traditional,先上升后下降,2,0.1669,0
数据挖掘算法工程师,算法,2025-08,9,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,信息检索,AI,traditional,先上升后下降,2,0.1806,0
数据挖掘算法工程师,算法,2025-10,11,信息检索,AI,traditional,先上升后下降,2,0.1756,0
数据挖掘算法工程师,算法,2025-11,12,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,信息检索,AI,traditional,先上升后下降,2,0.1602,0
数据挖掘算法工程师,算法,2026-03,16,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,信息检索,AI,traditional,先上升后下降,2,0.1270,0
数据挖掘算法工程师,算法,2026-07,20,信息检索,AI,traditional,先上升后下降,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,归因分析,软件工程,traditional,先上升后稳定,2,0.0948,0
数据挖掘算法工程师,算法,2025-02,3,归因分析,软件工程,traditional,先上升后稳定,2,0.0981,0
数据挖掘算法工程师,算法,2025-03,4,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,归因分析,软件工程,traditional,先上升后稳定,1,0.1512,0
数据挖掘算法工程师,算法,2025-07,8,归因分析,软件工程,traditional,先上升后稳定,2,0.1663,0
数据挖掘算法工程师,算法,2025-08,9,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,归因分析,软件工程,traditional,先上升后稳定,2,0.1736,0
数据挖掘算法工程师,算法,2025-10,11,归因分析,软件工程,traditional,先上升后稳定,2,0.1791,0
数据挖掘算法工程师,算法,2025-11,12,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,归因分析,软件工程,traditional,先上升后稳定,2,0.2090,0
数据挖掘算法工程师,算法,2026-03,16,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,归因分析,软件工程,traditional,先上升后稳定,2,0.2177,0
数据挖掘算法工程师,算法,2026-07,20,归因分析,软件工程,traditional,先上升后稳定,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,搜索算法,AI,traditional,稳定型,2,0.1257,0
数据挖掘算法工程师,算法,2025-02,3,搜索算法,AI,traditional,稳定型,2,0.1057,0
数据挖掘算法工程师,算法,2025-03,4,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,搜索算法,AI,traditional,稳定型,1,0.1194,0
数据挖掘算法工程师,算法,2025-07,8,搜索算法,AI,traditional,稳定型,2,0.1200,0
数据挖掘算法工程师,算法,2025-08,9,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,搜索算法,AI,traditional,稳定型,2,0.1190,0
数据挖掘算法工程师,算法,2025-10,11,搜索算法,AI,traditional,稳定型,2,0.1183,0
数据挖掘算法工程师,算法,2025-11,12,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,搜索算法,AI,traditional,稳定型,2,0.1034,0
数据挖掘算法工程师,算法,2026-03,16,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,搜索算法,AI,traditional,稳定型,2,0.1031,0
数据挖掘算法工程师,算法,2026-07,20,搜索算法,AI,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,深度学习框架,AI,traditional,后期突增,2,0.0868,0
数据挖掘算法工程师,算法,2025-02,3,深度学习框架,AI,traditional,后期突增,2,0.0692,0
数据挖掘算法工程师,算法,2025-03,4,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,深度学习框架,AI,traditional,后期突增,1,0.0776,0
数据挖掘算法工程师,算法,2025-07,8,深度学习框架,AI,traditional,后期突增,2,0.0660,0
数据挖掘算法工程师,算法,2025-08,9,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,深度学习框架,AI,traditional,后期突增,2,0.0874,0
数据挖掘算法工程师,算法,2025-10,11,深度学习框架,AI,traditional,后期突增,2,0.0983,0
数据挖掘算法工程师,算法,2025-11,12,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,深度学习框架,AI,traditional,后期突增,2,0.1551,0
数据挖掘算法工程师,算法,2026-03,16,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,深度学习框架,AI,traditional,后期突增,2,0.1921,0
数据挖掘算法工程师,算法,2026-07,20,深度学习框架,AI,traditional,后期突增,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.1122,0
数据挖掘算法工程师,算法,2025-02,3,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.1050,0
数据挖掘算法工程师,算法,2025-03,4,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,游戏与图形开发,游戏与图形,traditional,稳定型,1,0.1095,0
数据挖掘算法工程师,算法,2025-07,8,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.1078,0
数据挖掘算法工程师,算法,2025-08,9,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.0983,0
数据挖掘算法工程师,算法,2025-10,11,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.0956,0
数据挖掘算法工程师,算法,2025-11,12,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.1093,0
数据挖掘算法工程师,算法,2026-03,16,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,游戏与图形开发,游戏与图形,traditional,稳定型,2,0.1189,0
数据挖掘算法工程师,算法,2026-07,20,游戏与图形开发,游戏与图形,traditional,稳定型,0,0.0000,0
数据挖掘算法工程师,算法,2024-12,1,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-01,2,网络编程,软件工程,traditional,持续下降,2,0.1620,0
数据挖掘算法工程师,算法,2025-02,3,网络编程,软件工程,traditional,持续下降,2,0.1610,0
数据挖掘算法工程师,算法,2025-03,4,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-04,5,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-05,6,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-06,7,网络编程,软件工程,traditional,持续下降,1,0.1505,0
数据挖掘算法工程师,算法,2025-07,8,网络编程,软件工程,traditional,持续下降,2,0.1599,0
数据挖掘算法工程师,算法,2025-08,9,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-09,10,网络编程,软件工程,traditional,持续下降,2,0.1341,0
数据挖掘算法工程师,算法,2025-10,11,网络编程,软件工程,traditional,持续下降,2,0.1381,0
数据挖掘算法工程师,算法,2025-11,12,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2025-12,13,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-01,14,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-02,15,网络编程,软件工程,traditional,持续下降,2,0.1235,0
数据挖掘算法工程师,算法,2026-03,16,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-04,17,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-05,18,网络编程,软件工程,traditional,持续下降,0,0.0000,0
数据挖掘算法工程师,算法,2026-06,19,网络编程,软件工程,traditional,持续下降,2,0.1039,0
数据挖掘算法工程师,算法,2026-07,20,网络编程,软件工程,traditional,持续下降,0,0.0000,0
算法研究员,AI算法,2024-12,1,Machine Learning,AI,new,持续上升,2,0.1323,0
算法研究员,AI算法,2025-01,2,Machine Learning,AI,new,持续上升,2,0.1458,0
算法研究员,AI算法,2025-02,3,Machine Learning,AI,new,持续上升,2,0.1557,0
算法研究员,AI算法,2025-03,4,Machine Learning,AI,new,持续上升,2,0.1630,0
算法研究员,AI算法,2025-04,5,Machine Learning,AI,new,持续上升,2,0.1882,0
算法研究员,AI算法,2025-05,6,Machine Learning,AI,new,持续上升,1,0.2211,0
算法研究员,AI算法,2025-06,7,Machine Learning,AI,new,持续上升,1,0.2318,0
算法研究员,AI算法,2025-07,8,Machine Learning,AI,new,持续上升,2,0.2326,0
算法研究员,AI算法,2025-08,9,Machine Learning,AI,new,持续上升,2,0.2802,1
算法研究员,AI算法,2025-09,10,Machine Learning,AI,new,持续上升,2,0.2611,1
